,reward,episode_len
0,-20.03317131102085,22
1,-3.922168582677841,22
2,-3.70536008477211,21
3,-4.095601439476013,23
4,-4.032659336924553,23
5,-4.169702440500259,24
6,-3.7726766020059586,22
7,-3.4389845728874207,20
8,-3.9931860268115997,23
9,-3.806770905852318,22
10,-3.63877671957016,21
11,-4.1747723668813705,24
12,-3.6278338730335236,21
13,-3.815058395266533,22
14,-3.991771638393402,23
