rank,idx,feature,r_ft,abs_r_ft
1,0,f0,0.30586049399257453,0.30586049399257453
2,5,f5,-0.030769962294240477,0.030769962294240477
3,6,f6,-0.030173740721094505,0.030173740721094505
4,3,f3,-0.017837498375934735,0.017837498375934735
5,1,f1,-0.013864134659982244,0.013864134659982244
6,2,f2,-0.007755385008745733,0.007755385008745733
7,4,f4,0.001515789861634632,0.001515789861634632
