rank,idx,feature,weight
1,0,f0,0.19033653650177723
2,5,f5,0.18933255860468254
3,1,f1,0.17973921033155582
4,3,f3,0.15536427938692718
5,6,f6,0.15091891877247884
6,2,f2,0.13430849640257841
7,4,f4,0.0
