rank,idx,feature,r_ft,abs_r_ft
1,0,f0,0.20119997516943133,0.20119997516943133
2,2,f2,-0.030709895506224685,0.030709895506224685
3,5,f5,-0.030384574755997398,0.030384574755997398
4,3,f3,-0.029952743089407746,0.029952743089407746
5,1,f1,-0.027344393608449716,0.027344393608449716
6,6,f6,0.007395956228090313,0.007395956228090313
7,4,f4,-0.005526900413217338,0.005526900413217338
