rank,idx,feature,r_ft,abs_r_ft
1,0,f0,0.23245010040043823,0.23245010040043823
2,5,f5,-0.03786209480275459,0.03786209480275459
3,3,f3,-0.032821618609177004,0.032821618609177004
4,1,f1,-0.031339191960996764,0.031339191960996764
5,2,f2,-0.022580212067157872,0.022580212067157872
6,6,f6,0.003928325356577722,0.003928325356577722
7,4,f4,-0.0036860701511376276,0.0036860701511376276
