rank,idx,feature,r_ft,abs_r_ft
1,0,f0,0.23976251447903746,0.23976251447903746
2,5,f5,-0.043632824111480284,0.043632824111480284
3,1,f1,-0.032959873530993423,0.032959873530993423
4,3,f3,-0.03074347819952853,0.03074347819952853
5,6,f6,-0.019189330394996776,0.019189330394996776
6,2,f2,-0.016745060477762697,0.016745060477762697
7,4,f4,-0.001541700267119237,0.001541700267119237
