f0,f1,f2,f3,f4,f5,f6
-0.3129035756976375,0.5781426844553978,0.5727972799237743,0.3010904408950676,0.0,0.38612201599996643,0.0
-0.08559642434795461,0.0,-0.012276124714035708,-0.08507542016607177,0.0,0.5945392640527968,0.7948633752312253
-0.031287500645736425,-0.05335934407166308,0.0,0.6066197520168759,0.7899721141852409,-0.06426825014164911,0.0
