rank,idx,feature,weight
1,5,f5,0.19458345483154393
2,3,f3,0.17428596504085658
3,6,f6,0.15175924054370796
4,4,f4,0.14779727077408827
5,1,f1,0.12700904935442886
6,2,f2,0.11677381708204501
7,0,f0,0.08779120237332931
