rank,idx,feature,r_ft,abs_r_ft
1,1,f1,-0.2648358520945612,0.2648358520945612
2,5,f5,-0.15907856943979606,0.15907856943979606
3,2,f2,-0.1554152164062734,0.1554152164062734
4,0,f0,0.14425197965770506,0.14425197965770506
5,3,f3,-0.04666126608957482,0.04666126608957482
6,6,f6,-0.0235493759776612,0.0235493759776612
7,4,f4,-0.006169614458028042,0.006169614458028042
