f0,f1,f2,f3,f4,f5,f6
-0.2760450169392373,0.5982324915479147,0.5921169955544894,0.22590846703243658,0.0,0.40419306259419724,-0.030130232801843702
-0.09776910776084696,-0.028979140533747495,0.03587789228541684,0.6642557641884568,0.7355621148189786,-0.0776327431704572,0.0
-0.1849376901998169,-0.006675149475508836,0.0,-0.023385938822444722,0.02132781460297253,0.5801665923211194,0.792564470858485
