rank,idx,feature,r_ft,abs_r_ft
1,1,f1,-0.1852530089459336,0.1852530089459336
2,2,f2,-0.1073162184412979,0.1073162184412979
3,5,f5,-0.08408046587502027,0.08408046587502027
4,0,f0,0.04712337704624512,0.04712337704624512
5,6,f6,-0.025989445408720186,0.025989445408720186
6,3,f3,-0.0159927334352725,0.0159927334352725
7,4,f4,-0.003821876100369323,0.003821876100369323
