rank,idx,feature,r_ft,abs_r_ft
1,1,f1,-0.17776058585656357,0.17776058585656357
2,2,f2,-0.09402884643562039,0.09402884643562039
3,5,f5,-0.07470193141377234,0.07470193141377234
4,0,f0,0.040967755112064456,0.040967755112064456
5,6,f6,-0.02935254092684204,0.02935254092684204
6,3,f3,-0.01309988230833207,0.01309988230833207
7,4,f4,-0.004313635271037132,0.004313635271037132
