rank,idx,feature,weight
1,5,f5,0.204438483719454
2,3,f3,0.17185876036089082
3,6,f6,0.15252635097515782
4,4,f4,0.1499084180577697
5,1,f1,0.12142864803732734
6,2,f2,0.11477431663628673
7,0,f0,0.08506502221311356
