rank,idx,feature,weight
1,5,f5,0.20342545948867313
2,3,f3,0.1701431231917479
3,6,f6,0.1532593651400541
4,4,f4,0.14897580043080907
5,1,f1,0.1184123052902958
6,2,f2,0.11513030835229261
7,0,f0,0.0906536381061275
