rank,idx,feature,r_ft,abs_r_ft
1,1,f1,-0.1725666272477569,0.1725666272477569
2,2,f2,-0.08672937448467648,0.08672937448467648
3,5,f5,-0.06842856447029912,0.06842856447029912
4,0,f0,0.04107293336726011,0.04107293336726011
5,6,f6,-0.02933148273486169,0.02933148273486169
6,3,f3,-0.011590568523103556,0.011590568523103556
7,4,f4,-0.002949121728352889,0.002949121728352889
