,f0,f1,f2,f3,f4,f5,f6
f0,1.0,-0.16609855593838446,-0.22139292651011042,-0.19403895525346773,-0.04170807202955716,-0.20749226847007524,0.014832239988710623
f1,-0.16609855593838446,1.0,0.5942802793164894,0.24607477653793083,0.034063933425323475,0.25470611486306505,-0.03405436640946669
f2,-0.22139292651011042,0.5942802793164894,1.0,0.3524817682528342,0.05977684101225269,0.28774902501123883,-0.01747939479594514
f3,-0.19403895525346773,0.24607477653793083,0.3524817682528342,1.0,0.6153262975885354,0.1261427181879792,-0.0079222008540002
f4,-0.04170807202955718,0.03406393342532357,0.0597768410122527,0.6153262975885355,1.0,0.061152814520752906,-0.001001617878085006
f5,-0.20749226847007518,0.2547061148630648,0.2877490250112379,0.12614271818797926,0.061152814520752906,1.0,0.6267038563884804
f6,0.014832239988710623,-0.03405436640946666,-0.017479394795945152,-0.007922200854000203,-0.001001617878085006,0.6267038563884804,1.0
