rank,idx,feature,r_ft,abs_r_ft
1,1,f1,-0.19024863977066914,0.19024863977066914
2,2,f2,-0.11361683995083413,0.11361683995083413
3,5,f5,-0.09158686662444095,0.09158686662444095
4,0,f0,0.05191208234778176,0.05191208234778176
5,6,f6,-0.02524468676872721,0.02524468676872721
6,3,f3,-0.017650659738521323,0.017650659738521323
7,4,f4,-0.0030346973899894485,0.0030346973899894485
