rank,idx,feature,r_ft,abs_r_ft
1,1,f1,-0.19553140673051186,0.19553140673051186
2,2,f2,-0.11831662233688736,0.11831662233688736
3,5,f5,-0.10043174927054946,0.10043174927054946
4,0,f0,0.05922588100956857,0.05922588100956857
5,6,f6,-0.02501479471224683,0.02501479471224683
6,3,f3,-0.0216089478734544,0.0216089478734544
7,4,f4,-0.0030110007480774487,0.0030110007480774487
