rank,idx,feature,r_ft,abs_r_ft
1,1,f1,-0.18228538419226278,0.18228538419226278
2,2,f2,-0.1014277012272922,0.1014277012272922
3,5,f5,-0.0796977877591862,0.0796977877591862
4,0,f0,0.044217110970717684,0.044217110970717684
5,6,f6,-0.027331533009729667,0.027331533009729667
6,3,f3,-0.014069139663557198,0.014069139663557198
7,4,f4,-0.0033117949177707256,0.0033117949177707256
