rank,idx,feature,weight
1,5,f5,0.19816835347224948
2,3,f3,0.17469448733453513
3,6,f6,0.15748332207314317
4,4,f4,0.1460379982207931
5,1,f1,0.11871590191638974
6,2,f2,0.11703820020996232
7,0,f0,0.08786173677292701
