rank,idx,feature,r_ft,abs_r_ft
1,0,f0,0.15509133936667222,0.15509133936667222
2,1,f1,-0.04864381947122628,0.04864381947122628
3,3,f3,-0.030728657569545594,0.030728657569545594
4,2,f2,-0.02769352404536846,0.02769352404536846
5,5,f5,-0.018862029023795218,0.018862029023795218
6,4,f4,-0.0077697494721324836,0.0077697494721324836
7,6,f6,0.0014772550204095014,0.0014772550204095014
