rank,idx,feature,r_ft,abs_r_ft
1,0,f0,0.1577873352099287,0.1577873352099287
2,1,f1,-0.051051963942071094,0.051051963942071094
3,3,f3,-0.03324120609653877,0.03324120609653877
4,2,f2,-0.030759479539900516,0.030759479539900516
5,5,f5,-0.020866696545588963,0.020866696545588963
6,4,f4,-0.008606735496209324,0.008606735496209324
7,6,f6,0.0011510695201345656,0.0011510695201345656
