rank,idx,feature,r_ft,abs_r_ft
1,0,f0,0.16291539694877924,0.16291539694877924
2,1,f1,-0.03905200924455887,0.03905200924455887
3,3,f3,-0.028598447583545027,0.028598447583545027
4,2,f2,-0.019685468638360747,0.019685468638360747
5,5,f5,-0.0054722584303714145,0.0054722584303714145
6,4,f4,-0.005145695909491428,0.005145695909491428
7,6,f6,-0.00010065427851195937,0.00010065427851195937
