rank,idx,feature,r_ft,abs_r_ft
1,0,f0,0.16725570617873384,0.16725570617873384
2,5,f5,0.03256684004642787,0.03256684004642787
3,3,f3,-0.020008939860055162,0.020008939860055162
4,1,f1,0.01669032287267793,0.01669032287267793
5,6,f6,-0.009227237906035036,0.009227237906035036
6,2,f2,0.007085322521740575,0.007085322521740575
7,4,f4,-0.005698357485320867,0.005698357485320867
