rank,idx,feature,r_ft,abs_r_ft
1,0,f0,0.1592327308982401,0.1592327308982401
2,1,f1,-0.041511192017758256,0.041511192017758256
3,3,f3,-0.028697299521338086,0.028697299521338086
4,2,f2,-0.021534620437663014,0.021534620437663014
5,5,f5,-0.008190873933562388,0.008190873933562388
6,4,f4,-0.006267510151348926,0.006267510151348926
7,6,f6,0.002146881594647096,0.002146881594647096
