rank,idx,feature,r_ft,abs_r_ft
1,0,f0,0.15385890125946952,0.15385890125946952
2,1,f1,0.06649512507749641,0.06649512507749641
3,5,f5,0.05860791797579702,0.05860791797579702
4,2,f2,0.039520741988060916,0.039520741988060916
5,6,f6,-0.022354326014460708,0.022354326014460708
6,4,f4,-0.009321725689235828,0.009321725689235828
7,3,f3,-0.003407503003501973,0.003407503003501973
