rank,idx,feature,r_ft,abs_r_ft
1,0,f0,0.1552805278080176,0.1552805278080176
2,1,f1,-0.04511296813068229,0.04511296813068229
3,3,f3,-0.03001501644141562,0.03001501644141562
4,2,f2,-0.026046972292791556,0.026046972292791556
5,5,f5,-0.015836271956467852,0.015836271956467852
6,4,f4,-0.00721861903016863,0.00721861903016863
7,6,f6,0.002520839344249719,0.002520839344249719
