rank,idx,feature,weight
1,5,f5,0.19747727171525797
2,3,f3,0.17203393051804527
3,6,f6,0.1570826679917079
4,4,f4,0.14170685477338865
5,2,f2,0.11912144141651797
6,1,f1,0.11527808407922224
7,0,f0,0.09729974950586019
