rank,idx,feature,r_ft,abs_r_ft
1,0,f0,0.15363615555279378,0.15363615555279378
2,1,f1,-0.052409791655421964,0.052409791655421964
3,2,f2,-0.036842371568400284,0.036842371568400284
4,3,f3,-0.03584874423983261,0.03584874423983261
5,5,f5,-0.02625019276875546,0.02625019276875546
6,4,f4,-0.009956565656363266,0.009956565656363266
7,6,f6,-0.00017919562951446602,0.00017919562951446602
