rank,idx,feature,r_ft,abs_r_ft
1,0,f0,0.15432875886231553,0.15432875886231553
2,1,f1,-0.04327737485587715,0.04327737485587715
3,3,f3,-0.029571387151350912,0.029571387151350912
4,2,f2,-0.02380528637327919,0.02380528637327919
5,5,f5,-0.01077765287671176,0.01077765287671176
6,4,f4,-0.006592813970692208,0.006592813970692208
7,6,f6,0.0038800536716268852,0.0038800536716268852
