f0,f1,f2,f3,f4,f5,f6
-0.31144185195804436,0.613738504150576,0.6144012481605396,0.21564472063367007,0.0,0.317881299018071,-0.03590211453574947
-0.05763209658416315,-0.044913170186849635,0.0,0.6687594274711133,0.738809245847799,-0.039787875105317096,0.0
-0.06551347029283643,-0.001964747470480471,0.0,0.0,0.0,0.6494536500364392,0.7575711725190666
