rank,idx,feature,weight
1,5,f5,0.20430782553506968
2,3,f3,0.1725143713247978
3,6,f6,0.15348106419269164
4,4,f4,0.14540186570328917
5,1,f1,0.12433376809575851
6,2,f2,0.11492463319667891
7,0,f0,0.08503647195171417
