,f0,f1,f2,f3,f4,f5,f6
f0,1.0,-0.19654020850648105,-0.20183760408249377,-0.19650988740637196,-0.051056895325355484,-0.23771934872305808,0.008377506001540452
f1,-0.19654020850648105,1.0,0.653296698524921,0.2340255747989632,0.04112799363917731,0.32716053666459405,-0.03117206352287782
f2,-0.20183760408249377,0.653296698524921,1.0,0.31442133016891105,0.0641026131632303,0.3281943789846031,-0.01752897806867206
f3,-0.19650988740637196,0.2340255747989632,0.31442133016891105,1.0,0.6255575714567714,0.10073768224155627,-0.006711435693506172
f4,-0.05105689532535548,0.04112799363917733,0.06410261316323036,0.6255575714567713,1.0,0.0006224243271743594,-0.001109716917162281
f5,-0.23771934872305797,0.3271605366645945,0.32819437898460396,0.10073768224155623,0.0006224243271743594,1.0,0.5416028211708291
f6,0.008377506001540446,-0.031172063522877838,-0.01752897806867204,-0.006711435693506174,-0.001109716917162281,0.5416028211708291,1.0
