,reward,episode_len
0,-19.48265877366066,19
1,-4.064928740262985,20
2,-3.733252599835396,19
3,-3.752804070711136,19
4,-3.764608398079872,19
5,-3.7724915891885757,19
6,-3.7781247347593307,19
7,-3.7823494523763657,19
8,-3.7856347411870956,19
9,-3.7882622480392456,19
10,-4.186578616499901,21
11,-3.7517612278461456,19
12,-3.9535896629095078,20
13,-3.745963990688324,19
14,-3.947296515107155,20
