,f0,f1,f2,f3,f4,f5,f6
f0,1.0,-0.10232494125057937,-0.19101581269627482,-0.2058697336369668,-0.08270888410733174,-0.1931093020169473,-0.02045534049262492
f1,-0.10232494125057937,1.0,0.6401320315922236,0.29344264917522667,0.0595564039489116,0.3632453945959415,-0.06745536198032497
f2,-0.19101581269627482,0.6401320315922236,1.0,0.375373925100379,0.09343688277166956,0.31195861716966417,-0.032740883004196135
f3,-0.2058697336369668,0.29344264917522667,0.375373925100379,1.0,0.7177781136281551,0.12854746470144512,-0.015961656916031117
f4,-0.08270888410733168,0.05955640394891148,0.09343688277166946,0.7177781136281565,1.0,0.12378532170257185,-0.0030641922228557186
f5,-0.19310930201694745,0.36324539459594163,0.31195861716966417,0.1285474647014452,0.12378532170257185,1.0,0.28459334338598835
f6,-0.020455340492624922,-0.06745536198032498,-0.032740883004196114,-0.015961656916031127,-0.0030641922228557186,0.28459334338598835,1.0
