,f0,f1,f2,f3,f4,f5,f6
f0,1.0,-0.06977801590760516,-0.18931618174816683,-0.22329395580093356,-0.0881807204226135,-0.15342840146311498,-0.017583438035579844
f1,-0.06977801590760516,1.0,0.6350821408737368,0.29395884146039547,0.060005629553624776,0.31741522226172214,-0.07266275449153811
f2,-0.18931618174816683,0.6350821408737368,1.0,0.3876060861302344,0.09486389523023692,0.2609342571650944,-0.03474855467931565
f3,-0.22329395580093356,0.29395884146039547,0.3876060861302344,1.0,0.6996432204427457,0.05314298968536301,-0.017268584458950274
f4,-0.08818072042261353,0.0600056295536247,0.0948638952302374,0.6996432204427416,1.0,0.07704320440705152,-0.0033005246407587425
f5,-0.1534284014631151,0.31741522226172214,0.26093425716509433,0.0531429896853631,0.07704320440705152,1.0,0.28731088482257516
f6,-0.017583438035579848,-0.07266275449153815,-0.034748554679315646,-0.017268584458950288,-0.0033005246407587425,0.28731088482257516,1.0
