rank,idx,feature,r_ft,abs_r_ft
1,0,f0,0.05320958669325972,0.05320958669325972
2,1,f1,-0.022845056810556,0.022845056810556
3,5,f5,-0.01592003882284996,0.01592003882284996
4,3,f3,-0.012267640396367682,0.012267640396367682
5,6,f6,-0.007050941743713709,0.007050941743713709
6,4,f4,0.004505901386827751,0.004505901386827751
7,2,f2,0.001359266888292739,0.001359266888292739
