f0,f1,f2,f3,f4,f5,f6
-0.12280928373944447,0.6483553461346625,0.6438531090072638,0.20962032509255435,-0.015445235229277881,0.323323389442145,-0.03590471896748625
-0.13828599659042182,0.0,0.0,-0.01549507234984103,0.0,0.6513863302977425,0.7458771578357306
-0.1283058616475596,-0.020045402505794074,0.0,0.6667411628934443,0.733736661452759,0.013467680999377033,-0.00641425111872752
