rank,idx,feature,r_ft,abs_r_ft
1,0,f0,0.04943146210967237,0.04943146210967237
2,1,f1,-0.02138820565138326,0.02138820565138326
3,5,f5,-0.014379634914131838,0.014379634914131838
4,3,f3,-0.007997767914700287,0.007997767914700287
5,6,f6,-0.0064273025543499195,0.0064273025543499195
6,4,f4,0.004558860416444512,0.004558860416444512
7,2,f2,0.002154826357160981,0.002154826357160981
