rank,idx,feature,r_ft,abs_r_ft
1,0,f0,0.05405516259450374,0.05405516259450374
2,1,f1,-0.019480427857873187,0.019480427857873187
3,3,f3,-0.010045378917466753,0.010045378917466753
4,5,f5,-0.005676862821531492,0.005676862821531492
5,2,f2,0.004436561118338646,0.004436561118338646
6,4,f4,0.004110779295722759,0.004110779295722759
7,6,f6,0.000442167958033603,0.000442167958033603
