rank,idx,feature,r_ft,abs_r_ft
1,0,f0,0.06436257155079494,0.06436257155079494
2,1,f1,-0.029540188604888624,0.029540188604888624
3,5,f5,-0.012119979581115284,0.012119979581115284
4,3,f3,-0.010806984228425165,0.010806984228425165
5,6,f6,-0.0036836921170671543,0.0036836921170671543
6,4,f4,0.0036601300607895402,0.0036601300607895402
7,2,f2,0.00240188804324339,0.00240188804324339
