rank,idx,feature,weight
1,5,f5,0.19303857589207463
2,3,f3,0.17422248290482875
3,6,f6,0.15397261457697084
4,4,f4,0.1463512587025685
5,1,f1,0.13057081506440435
6,2,f2,0.12577548034742095
7,0,f0,0.07606877251173212
