rank,idx,feature,r_ft,abs_r_ft
1,0,f0,0.0794886082282831,0.0794886082282831
2,1,f1,-0.02792112494121031,0.02792112494121031
3,6,f6,-0.018082962268854013,0.018082962268854013
4,5,f5,-0.015917868068912776,0.015917868068912776
5,3,f3,-0.009142279943147816,0.009142279943147816
6,2,f2,0.005477761146194858,0.005477761146194858
7,4,f4,0.0034664168427414824,0.0034664168427414824
