rank,idx,feature,r_ft,abs_r_ft
1,3,f3,-0.036453541094350894,0.036453541094350894
2,0,f0,0.035987946353997775,0.035987946353997775
3,5,f5,-0.027477207750798465,0.027477207750798465
4,1,f1,-0.01955612835474304,0.01955612835474304
5,2,f2,-0.010040048606120197,0.010040048606120197
6,6,f6,0.002161943156216458,0.002161943156216458
7,4,f4,0.0,0.0
