rank,idx,feature,r_ft,abs_r_ft
1,0,f0,0.04705610075757386,0.04705610075757386
2,3,f3,-0.03787965393118385,0.03787965393118385
3,5,f5,-0.03005400630229069,0.03005400630229069
4,1,f1,-0.023483755548017418,0.023483755548017418
5,2,f2,-0.0117944880226254,0.0117944880226254
6,6,f6,0.0017363785425829467,0.0017363785425829467
7,4,f4,0.0,0.0
