feature,r_ft
f0,0.13530271342242045
f1,-0.04617290413744181
f2,-0.01857249079967932
f3,-0.035828934360094065
f4,-1.3283557732204807e-05
f5,-0.0363609437014128
f6,-0.0005718083460608117
