rank,idx,feature,weight
1,5,f5,0.2170464887927463
2,0,f0,0.20908799539948236
3,1,f1,0.15802806236297587
4,6,f6,0.1565669814598182
5,2,f2,0.1428126943859507
6,3,f3,0.11645777759902665
7,4,f4,0.0
