rank,idx,feature,r_ft,abs_r_ft
1,3,f3,-0.038367008465440784,0.038367008465440784
2,0,f0,0.02988436834570462,0.02988436834570462
3,5,f5,-0.024205173010162097,0.024205173010162097
4,1,f1,-0.017657493736694733,0.017657493736694733
5,2,f2,-0.01060332428196627,0.01060332428196627
6,6,f6,0.0006922138277968798,0.0006922138277968798
7,4,f4,0.0,0.0
