,f0,f1,f2,f3,f4,f5,f6
f0,1.0,0.09726017989158564,0.03397062713347023,0.011856051762479555,0.0,-0.08341017580815176,0.0010232649886517732
f1,0.09726017989158564,1.0,0.7266051010206105,0.15195171713148115,0.0,0.2452670923690767,-0.031098174524061814
f2,0.03397062713347023,0.7266051010206105,1.0,0.15699281751604466,0.0,0.2152604374775968,-0.019308712714272386
f3,0.011856051762479555,0.15195171713148115,0.15699281751604466,1.0,0.0,0.06261329606425563,-0.011157254370223996
f4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f5,-0.08341017580815176,0.24526709236907648,0.21526043747759693,0.06261329606425554,0.0,1.0,0.7810194845788454
f6,0.0010232649886517805,-0.031098174524061814,-0.019308712714272386,-0.011157254370223985,0.0,0.7810194845788454,1.0
