f0,f1,f2,f3,f4,f5,f6
0.0,0.6470873378466978,0.6496359728615506,0.34641307713387304,0.0,0.19811375508364296,0.0
0.0,0.0,0.0,-0.04104480735354216,0.0,0.6902556155233394,0.7224005184299125
0.8993048191014148,0.07455176213812945,0.0,-0.4182797427760893,0.0,-0.10360952604003157,0.0
