,reward,episode_len
0,-19.674157798290253,20
1,-4.2559730261564255,22
2,-3.6611132323741913,20
3,-3.705384224653244,20
4,-3.731226071715355,20
5,-3.9347644299268723,21
6,-3.9183509200811386,21
7,-3.907101795077324,21
8,-4.083254516124725,22
9,-3.6860264390707016,20
10,-3.698438361287117,20
11,-3.7088795751333237,20
12,-3.5314783304929733,19
13,-3.734609827399254,20
14,-3.740788161754608,20
