,reward,episode_len
0,-19.85741025209427,21
1,-3.90442655980587,21
2,-3.8631598204374313,21
3,-3.8535856306552887,21
4,-3.850163847208023,21
5,-4.030476465821266,22
6,-3.8177613466978073,21
7,-3.821563243865967,21
8,-3.642246648669243,20
9,-3.659375235438347,20
10,-3.67364002764225,20
11,-3.685703918337822,20
12,-3.5107488930225372,19
13,-3.7136103957891464,20
14,-4.092077597975731,22
