,reward,episode_len
0,-19.48265877366066,19
1,-4.064928740262985,20
2,-3.733252599835396,19
3,-3.9484099000692368,20
4,-3.719468832015991,19
5,-3.7353313118219376,19
6,-3.7465395480394363,19
7,-3.7548816204071045,19
8,-3.761332854628563,19
9,-3.766471102833748,19
10,-3.7706602066755295,19
11,-3.7741411477327347,19
12,-3.7770795822143555,19
13,-3.7795930355787277,19
14,-3.781767562031746,19
