,reward,episode_len
0,-19.85741025209427,21
1,-3.5341878086328506,19
2,-3.6331111788749695,19
3,-3.679861292243004,19
4,-3.70718015730381,19
5,-3.920253276824951,20
6,-3.903084561228752,20
7,-3.8913270086050034,20
8,-3.8827894181013107,20
9,-3.876317024230957,20
10,-3.8712461590766907,20
11,-3.6739354729652405,19
12,-3.68388332426548,19
13,-3.692492440342903,19
14,-3.89455284178257,20
