episode,timestep,reward,length
840,13384,-1.5098994672298431,20
841,13405,-1.5855955705046654,21
842,13428,-1.7368607223033905,23
843,13448,-1.5105395391583443,20
844,13468,-1.5107234418392181,20
845,13487,-1.4353549927473068,19
846,13507,-1.5110692009329796,20
847,13527,-1.5112533867359161,20
848,13549,-1.6625989004969597,22
849,13573,-1.8140390291810036,24
850,13595,-1.6631492525339127,22
851,13615,-1.512166641652584,20
852,13636,-1.5879768431186676,21
853,13656,-1.512557826936245,20
854,13678,-1.664034180343151,22
855,13698,-1.5129712894558907,20
856,13720,-1.6644891425967216,22
857,13741,-1.5890624225139618,21
858,13762,-1.589279755949974,21
859,13782,-1.5137990340590477,20
860,13804,-1.665399931371212,22
861,13824,-1.51421307772398,20
862,13844,-1.5143981873989105,20
863,13865,-1.5903207212686539,21
864,13886,-1.5905384048819542,21
865,13907,-1.590756133198738,21
866,13928,-1.5909739509224892,21
867,13949,-1.5911918208003044,21
868,13970,-1.591409683227539,21
869,13992,-1.6674283593893051,22
870,14013,-1.591868557035923,21
871,14033,-1.516265168786049,20
872,14058,-1.8956153839826584,25
873,14082,-1.8201308324933052,24
874,14103,-1.5928737074136734,21
875,14123,-1.5172224938869476,20
876,14145,-1.6691666916012764,22
877,14166,-1.5935280472040176,21
878,14191,-1.8973590731620789,25
879,14212,-1.5940528884530067,21
880,14233,-1.594271220266819,21
881,14253,-1.518553726375103,20
882,14273,-1.5187398418784142,20
883,14295,-1.6708360835909843,22
884,14315,-1.519155815243721,20
885,14336,-1.5953173786401749,21
886,14358,-1.671522818505764,22
887,14378,-1.5197802111506462,20
888,14399,-1.595973163843155,21
889,14419,-1.5201750099658966,20
890,14439,-1.520361602306366,20
891,14459,-1.5205482244491577,20
892,14479,-1.520734928548336,20
893,14499,-1.5209216997027397,20
894,14520,-1.5971721187233925,21
895,14542,-1.6734662801027298,22
896,14564,-1.6737195327877998,22
897,14584,-1.5217775404453278,20
898,14604,-1.5219645872712135,20
899,14627,-1.750502124428749,23
900,14649,-1.674660749733448,22
901,14670,-1.5987731516361237,21
902,14690,-1.5228422284126282,20
903,14711,-1.599189080297947,21
904,14731,-1.5232384353876114,20
905,14752,-1.599605232477188,21
906,14772,-1.5236348509788513,20
907,14793,-1.6000215783715248,21
908,14817,-1.8288767486810684,24
909,14838,-1.600526623427868,21
910,14859,-1.6007462739944458,21
911,14879,-1.5247216746211052,20
912,14900,-1.6011629849672318,21
913,14921,-1.6013827174901962,21
914,14942,-1.601602517068386,21
915,14966,-1.8306837305426598,24
916,14986,-1.5258091390132904,20
917,15007,-1.6023050248622894,21
918,15029,-1.6788444444537163,22
919,15051,-1.679098218679428,22
920,15071,-1.5266678482294083,20
921,15090,-1.4505060762166977,19
922,15112,-1.6797420531511307,22
923,15133,-1.6036240458488464,21
924,15155,-1.6802265048027039,22
925,15175,-1.5276937186717987,20
926,15195,-1.5278819873929024,20
927,15216,-1.6044819205999374,21
928,15237,-1.6047021746635437,21
929,15256,-1.4520582854747772,19
930,15277,-1.6050977930426598,21
931,15297,-1.528866708278656,20
932,15316,-1.452595442533493,19
933,15336,-1.5292224064469337,20
934,15355,-1.452933482825756,19
935,15375,-1.5295783802866936,20
936,15395,-1.5297671630978584,20
937,15418,-1.7594769448041916,23
938,15439,-1.60672627389431,21
939,15459,-1.5304179340600967,20
940,15479,-1.5306068807840347,20
941,15501,-1.683892697095871,22
942,15520,-1.4544686898589134,19
943,15542,-1.6843315660953522,22
944,15563,-1.6080055311322212,21
945,15583,-1.5316364765167236,20
946,15604,-1.6084250137209892,21
947,15624,-1.532036043703556,20
948,15645,-1.6088446751236916,21
949,15666,-1.6090656742453575,21
950,15686,-1.532646283507347,20
951,15706,-1.5328356847167015,20
952,15729,-1.763006329536438,23
953,15750,-1.6099489256739616,21
954,15772,-1.6868535876274109,22
955,15793,-1.6104130893945694,21
956,15813,-1.5339296981692314,20
957,15833,-1.534119263291359,20
958,15854,-1.6110324040055275,21
959,15874,-1.5345196276903152,20
960,15895,-1.611452892422676,21
961,15918,-1.7651855200529099,23
962,15938,-1.5351719856262207,20
963,15962,-1.8424727246165276,24
964,15982,-1.5356333032250404,20
965,16002,-1.5358231589198112,20
966,16022,-1.5360130444169044,20
967,16043,-1.6130211874842644,21
968,16064,-1.6132426783442497,21
969,16083,-1.4597865641117096,19
970,16103,-1.5367938056588173,20
971,16124,-1.6138411462306976,21
972,16144,-1.5371949300169945,20
973,16164,-1.537385106086731,20
974,16186,-1.6913499534130096,22
975,16207,-1.6147053986787796,21
976,16227,-1.5380181223154068,20
977,16247,-1.5382084101438522,20
978,16268,-1.6153266951441765,21
979,16289,-1.6155485212802887,21
980,16310,-1.6157702952623367,21
981,16330,-1.539032444357872,20
982,16352,-1.693162351846695,22
983,16372,-1.5394547283649445,20
984,16392,-1.5396452322602272,20
985,16412,-1.5398358032107353,20
986,16433,-1.6170357018709183,21
987,16453,-1.5402377769351006,20
988,16474,-1.6174578815698624,21
989,16494,-1.540639877319336,20
990,16514,-1.5408305749297142,20
991,16534,-1.5410213023424149,20
992,16554,-1.5412120968103409,20
993,16575,-1.6184811145067215,21
994,16595,-1.5416144952178001,20
995,16615,-1.5418053939938545,20
996,16636,-1.619104191660881,21
997,16656,-1.5422079786658287,20
998,16677,-1.6195269376039505,21
999,16696,-1.465473085641861,19
1000,16716,-1.5427808538079262,20
1001,16736,-1.5429719537496567,20
1002,16757,-1.620329275727272,21
1003,16778,-1.6205516532063484,21
1004,16798,-1.5435866564512253,20
1005,16818,-1.5437778681516647,20
1006,16838,-1.5439691245555878,20
1007,16860,-1.6985935047268867,22
1008,16881,-1.621620163321495,21
1009,16900,-1.4673671573400497,19
1010,16921,-1.6220218017697334,21
1011,16941,-1.5449869632720947,20
1012,16963,-1.6997132673859596,22
1013,16985,-1.6999686434864998,22
1014,17005,-1.545642651617527,20
1015,17024,-1.4685354381799698,19
1016,17044,-1.5460049584507942,20
1017,17064,-1.5461965054273605,20
1018,17085,-1.6237155050039291,21
1019,17106,-1.6239381581544876,21
1020,17125,-1.4694646447896957,19
1021,17146,-1.6243404373526573,21
1022,17165,-1.4698286205530167,19
1023,17186,-1.6247428059577942,21
1024,17206,-1.547578640282154,20
1025,17226,-1.5477703958749771,20
1026,17246,-1.5479621961712837,20
1027,17268,-1.702986441552639,22
1028,17288,-1.5483863204717636,20
1029,17307,-1.471142254769802,19
1030,17327,-1.5487495139241219,20
1031,17346,-1.4714874103665352,19
1032,17368,-1.7040412053465843,22
1033,17390,-1.7042967304587364,22
1034,17410,-1.5495775043964386,20
1035,17430,-1.5497694909572601,20
1036,17453,-1.7824828177690506,23
1037,17474,-1.6277319341897964,21
1038,17495,-1.62795490026474,21
1039,17517,-1.7057187631726265,22
1040,17536,-1.4733197465538979,19
1041,17556,-1.5510419085621834,20
1042,17576,-1.5512340515851974,20
1043,17596,-1.551426239311695,20
1044,17616,-1.5516184493899345,20
1045,17637,-1.6294091641902924,21
1046,17656,-1.4744149968028069,19
1047,17675,-1.4745783060789108,19
1048,17695,-1.5523669198155403,20
1049,17716,-1.6301951855421066,21
1050,17735,-1.4751262664794922,19
1051,17757,-1.7082551941275597,22
1052,17776,-1.4755104258656502,19
1053,17796,-1.5533482804894447,20
1054,17816,-1.553540714085102,20
1055,17836,-1.5537332147359848,20
1056,17856,-1.5539257153868675,20
1057,17876,-1.5541182160377502,20
1058,17897,-1.6320342645049095,21
1059,17917,-1.5545234307646751,20
1060,17938,-1.6324597671627998,21
1061,17958,-1.554928682744503,20
1062,17980,-1.710650347173214,22
1063,18001,-1.6331292912364006,21
1064,18021,-1.5555663481354713,20
1065,18042,-1.6335549056529999,21
1066,18062,-1.555971696972847,20
1067,18081,-1.478349231183529,19
1068,18101,-1.5563369318842888,20
1069,18121,-1.5565296784043312,20
1070,18141,-1.556722454726696,20
1071,18161,-1.5569152757525444,20
1072,18181,-1.557108111679554,20
1073,18201,-1.5573009550571442,20
1074,18220,-1.4796122089028358,19
1075,18241,-1.6355578303337097,21
1076,18264,-1.7915880531072617,23
1077,18286,-1.7139606773853302,22
1078,18307,-1.6362891495227814,21
1079,18328,-1.6365125626325607,21
1080,18347,-1.4808423221111298,19
1081,18370,-1.7928324714303017,23
1082,18390,-1.5592127367854118,20
1083,18410,-1.5594056993722916,20
1084,18431,-1.6375865638256073,21
1085,18451,-1.5598115175962448,20
1086,18472,-1.6380126848816872,21
1087,18491,-1.4821995794773102,19
1088,18511,-1.5603903755545616,20
1089,18531,-1.5605834499001503,20
1090,18551,-1.5607765167951584,20
1091,18570,-1.4829142391681671,19
1092,18590,-1.5611427575349808,20
1093,18611,-1.6394106671214104,21
1094,18631,-1.5615488663315773,20
1095,18651,-1.5617420375347137,20
1096,18672,-1.6400398835539818,21
1097,18691,-1.4840338304638863,19
1098,18712,-1.6404454186558723,21
1099,18731,-1.484400749206543,19
1100,18750,-1.4845654219388962,19
1101,18769,-1.4847301095724106,19
1102,18789,-1.5630544871091843,20
1103,18810,-1.6414180994033813,21
1104,18829,-1.4852808713912964,19
1105,18848,-1.485445685684681,19
1106,18868,-1.5638078302145004,20
1107,18888,-1.5640012174844742,20
1108,18908,-1.5641946345567703,20
1109,18928,-1.5643880739808083,20
1110,18949,-1.6428184732794762,21
1111,18968,-1.4865479692816734,19
1112,18988,-1.5649682506918907,20
1113,19008,-1.5651617646217346,20
1114,19028,-1.5653552636504173,20
1115,19047,-1.4872644618153572,19
1116,19066,-1.4874295443296432,19
1117,19086,-1.5658963397145271,20
1118,19106,-1.5660899505019188,20
1119,19127,-1.644605591893196,21
1120,19146,-1.488164946436882,19
1121,19167,-1.645011954009533,21
1122,19187,-1.5668836906552315,20
1123,19207,-1.5670773386955261,20
1124,19228,-1.6456424221396446,21
1125,19249,-1.6458662301301956,21
1126,19268,-1.4893055260181427,19
1127,19287,-1.4894708544015884,19
1128,19308,-1.6464554145932198,21
1129,19328,-1.5682584643363953,20
1130,19348,-1.5684521719813347,20
1131,19368,-1.5686459466814995,20
1132,19387,-1.490390844643116,19
1133,19407,-1.5690138563513756,20
1134,19427,-1.569207638502121,20
1135,19447,-1.5694014579057693,20
1136,19467,-1.569595254957676,20
1137,19487,-1.5697890892624855,20
1138,19507,-1.5699829682707787,20
1139,19527,-1.5701768100261688,20
1140,19546,-1.4918452501296997,19
1141,19566,-1.5705449730157852,20
1142,19585,-1.4921950697898865,19
1143,19604,-1.4923607036471367,19
1144,19623,-1.4925263449549675,19
1145,19643,-1.571262001991272,20
1146,19663,-1.5714559704065323,20
1147,19683,-1.5716499239206314,20
1148,19703,-1.5718439221382141,20
1149,19723,-1.572037935256958,20
1150,19742,-1.4936134964227676,19
1151,19764,-1.7296637445688248,22
1152,19784,-1.572638489305973,20
1153,19806,-1.7301323860883713,22
1154,19826,-1.5730645507574081,20
1155,19846,-1.5732585787773132,20
1156,19866,-1.5734526291489601,20
1157,19885,-1.494957484304905,19
1158,19905,-1.5738212913274765,20
1159,19924,-1.4953077360987663,19
1160,19944,-1.5741900205612183,20
1161,19964,-1.5743841007351875,20
1162,19984,-1.5745782032608986,20
1163,20004,-1.5747723430395126,20
1164,20024,-1.574966475367546,20
1165,20045,-1.6539264619350433,21
1166,20065,-1.575373850762844,20
1167,20085,-1.5755680203437805,20
1168,20105,-1.5757621303200722,20
1169,20127,-1.7335685193538666,22
1170,20147,-1.576188139617443,20
1171,20169,-1.7340370565652847,22
1172,20189,-1.576614111661911,20
1173,20210,-1.6556564420461655,21
1174,20230,-1.5770214572548866,20
1175,20250,-1.5772155970335007,20
1176,20271,-1.6562880501151085,21
1177,20292,-1.6565118581056595,21
1178,20311,-1.498937450349331,19
1179,20332,-1.6569193005561829,21
1180,20352,-1.5782241374254227,20
1181,20372,-1.578418307006359,20
1182,20392,-1.5786125287413597,20
1183,20412,-1.578806720674038,20
1184,20432,-1.579000897705555,20
1185,20452,-1.5791950896382332,20
1186,20472,-1.5793893039226532,20
1187,20492,-1.5795835182070732,20
1188,20512,-1.5797777771949768,20
1189,20534,-1.73798568546772,22
1190,20555,-1.659221462905407,21
1191,20576,-1.6594452410936356,21
1192,20596,-1.5806297063827515,20
1193,20615,-1.5017759576439857,19
1194,20634,-1.5019421726465225,19
1195,20654,-1.5811740383505821,20
1196,20673,-1.5022931098937988,19
1197,20692,-1.5024594888091087,19
1198,20712,-1.5817186087369919,20
1199,20733,-1.6610163003206253,21
1200,20754,-1.6612400263547897,21
1201,20774,-1.5823390260338783,20
1202,20796,-1.7408030778169632,22
1203,20816,-1.5827646702528,20
1204,20836,-1.5829588994383812,20
1205,20856,-1.583153173327446,20
1206,20876,-1.5833474472165108,20
1207,20897,-1.6627265438437462,21
1208,20916,-1.5045601651072502,19
1209,20936,-1.5839299410581589,20
1210,20957,-1.6633382067084312,21
1211,20977,-1.5843372195959091,20
1212,20997,-1.5845315009355545,20
1213,21017,-1.5847257897257805,20
1214,21036,-1.5056672990322113,19
1215,21056,-1.585095390677452,20
1216,21075,-1.5060184076428413,19
1217,21095,-1.5854650065302849,20
1218,21115,-1.5856593549251556,20
1219,21135,-1.5858536437153816,20
1220,21154,-1.506738804280758,19
1221,21174,-1.5862233340740204,20
1222,21194,-1.58641766756773,20
1223,21215,-1.6659503430128098,21
1224,21235,-1.586824968457222,20
1225,21255,-1.5870192423462868,20
1226,21274,-1.5078461393713951,19
1227,21293,-1.5080128014087677,19
1228,21313,-1.5875644534826279,20
1229,21334,-1.6671544909477234,21
1230,21355,-1.667378008365631,21
1231,21375,-1.5881845951080322,20
1232,21395,-1.5883789286017418,20
1233,21414,-1.5091378167271614,19
1234,21433,-1.5093045681715012,19
1235,21453,-1.588924266397953,20
1236,21473,-1.5891186520457268,20
1237,21492,-1.509840540587902,19
1238,21512,-1.5894885063171387,20
1239,21533,-1.6691747531294823,21
1240,21553,-1.589895710349083,20
1241,21575,-1.7491153851151466,22
1242,21595,-1.5903208032250404,20
1243,21614,-1.5109826400876045,19
1244,21634,-1.5906907245516777,20
1245,21653,-1.5113340690732002,19
1246,21672,-1.511500895023346,19
1247,21692,-1.5912362933158875,20
1248,21712,-1.591430626809597,20
1249,21732,-1.5916249826550484,20
1250,21752,-1.591819353401661,20
1251,21772,-1.592013694345951,20
1252,21793,-1.6718261614441872,21
1253,21812,-1.5127930119633675,19
1254,21832,-1.592596411705017,20
1255,21853,-1.672437995672226,21
1256,21874,-1.6726612970232964,21
1257,21893,-1.513548567891121,19
1258,21913,-1.5933918058872223,20
1259,21932,-1.513900063931942,19
1260,21953,-1.6734576299786568,21
1261,21972,-1.514268971979618,19
1262,21992,-1.5941501706838608,20
1263,22012,-1.5943444892764091,20
1264,22032,-1.5945388078689575,20
1265,22052,-1.5947331562638283,20
1266,22071,-1.5151743665337563,19
1267,22090,-1.5153413340449333,19
1268,22110,-1.5952789783477783,20
1269,22130,-1.5954733416438103,20
1270,22151,-1.6754586845636368,21
1271,22171,-1.5958802103996277,20
1272,22192,-1.6758858785033226,21
1273,22213,-1.676108993589878,21
1274,22233,-1.5964994877576828,20
1275,22253,-1.59669379144907,20
1276,22273,-1.5968880653381348,20
1277,22293,-1.5970823541283607,20
1278,22313,-1.5972766652703285,20
1279,22333,-1.597470946609974,20
1280,22353,-1.5976652279496193,20
1281,22374,-1.67776008695364,21
1282,22394,-1.5980718433856964,20
1283,22414,-1.5982661247253418,20
1284,22433,-1.5185306444764137,19
1285,22454,-1.6785756275057793,21
1286,22474,-1.5988485217094421,20
1287,22494,-1.5990427806973457,20
1288,22514,-1.599237009882927,20
1289,22534,-1.599431224167347,20
1290,22554,-1.5996254533529282,20
1291,22575,-1.679818294942379,21
1292,22594,-1.5200236439704895,19
1293,22613,-1.520190715789795,19
1294,22632,-1.520357757806778,19
1295,22651,-1.5205247774720192,19
1296,22671,-1.600735329091549,20
1297,22691,-1.6009295359253883,20
1298,22711,-1.601123757660389,20
1299,22731,-1.6013179793953896,20
1300,22750,-1.521429881453514,19
1301,22769,-1.5215969681739807,19
1302,22788,-1.5217640772461891,19
1303,22808,-1.602039858698845,20
1304,22827,-1.5221156924962997,19
1305,22847,-1.6024099737405777,20
1306,22867,-1.6026041507720947,20
1307,22888,-1.6829458847641945,21
1308,22908,-1.603010468184948,20
1309,22929,-1.6833724901080132,21
1310,22950,-1.6835951283574104,21
1311,22970,-1.603628732264042,20
1312,22989,-1.5236250087618828,19
1313,23010,-1.6842063143849373,21
1314,23030,-1.6042107790708542,20
1315,23050,-1.6044048592448235,20
1316,23069,-1.5243623852729797,19
1317,23089,-1.604774922132492,20
1318,23108,-1.5247139036655426,19
1319,23127,-1.5248810425400734,19
1320,23148,-1.6855944767594337,21
1321,23169,-1.6858169734477997,21
1322,23190,-1.6860394701361656,21
1323,23210,-1.6059565097093582,20
1324,23229,-1.5258363857865334,19
1325,23249,-1.6063265204429626,20
1326,23269,-1.6065205484628677,20
1327,23288,-1.5263722091913223,19
1328,23309,-1.6872425973415375,21
1329,23329,-1.6071022897958755,20
1330,23350,-1.6876686960458755,21
1331,23370,-1.6075080409646034,20
1332,23389,-1.5273103043437004,19
1333,23408,-1.5274774432182312,19
1334,23427,-1.5276445299386978,19
1335,23447,-1.6082298010587692,20
1336,23467,-1.608423799276352,20
1337,23486,-1.5281802639365196,19
1338,23507,-1.6892409697175026,21
1339,23527,-1.609005369246006,20
1340,23547,-1.6091993227601051,20
1341,23568,-1.6898704692721367,21
1342,23588,-1.609604872763157,20
1343,23608,-1.6097987964749336,20
1344,23627,-1.529486432671547,19
1345,23648,-1.6906846016645432,21
1346,23669,-1.690906673669815,21
1347,23690,-1.6911287233233452,21
1348,23711,-1.6913507580757141,21
1349,23730,-1.5304571688175201,19
1350,23749,-1.5306242257356644,19
1351,23770,-1.6919421404600143,21
1352,23791,-1.6921641156077385,21
1353,23810,-1.5311929658055305,19
1354,23830,-1.611964926123619,20
1355,23850,-1.6121587306261063,20
1356,23870,-1.6123525351285934,20
1357,23890,-1.6125463098287582,20
1358,23912,-1.7740300223231316,22
1359,23932,-1.6129682958126068,20
1360,23952,-1.6131620481610298,20
1361,23971,-1.5326813980937004,19
1362,23990,-1.532848447561264,19
1363,24010,-1.6137075051665306,20
1364,24030,-1.6139012202620506,20
1365,24050,-1.61409492790699,20
1366,24071,-1.695010557770729,21
1367,24092,-1.6952322572469711,21
1368,24111,-1.533968724310398,19
1369,24132,-1.6956385225057602,21
1370,24152,-1.6150977611541748,20
1371,24172,-1.615291379392147,20
1372,24191,-1.5347041711211205,19
1373,24211,-1.6156608611345291,20
1374,24231,-1.6158544421195984,20
1375,24251,-1.6160480231046677,20
1376,24271,-1.6162416487932205,20
1377,24291,-1.616435207426548,20
1378,24310,-1.5357907488942146,19
1379,24329,-1.5359577685594559,19
1380,24348,-1.5361247882246971,19
1381,24367,-1.5362918078899384,19
1382,24387,-1.6173320263624191,20
1383,24407,-1.6175255626440048,20
1384,24429,-1.7795068323612213,22
1385,24448,-1.5370427146553993,19
1386,24468,-1.6181224435567856,20
1387,24488,-1.6183159351348877,20
1388,24507,-1.5375773385167122,19
1389,24527,-1.6186851933598518,20
1390,24547,-1.6188786774873734,20
1391,24567,-1.6190721467137337,20
1392,24586,-1.5382957309484482,19
1393,24605,-1.538462683558464,19
1394,24625,-1.6196171194314957,20
1395,24645,-1.6198105290532112,20
1396,24664,-1.5389971509575844,19
1397,24683,-1.5391641482710838,19
1398,24704,-1.7013807147741318,21
1399,24725,-1.701601818203926,21
1400,24746,-1.701822891831398,21
1401,24765,-1.5399311855435371,19
1402,24785,-1.6211628690361977,20
1403,24806,-1.7024314478039742,21
1404,24828,-1.7837390899658203,22
1405,24849,-1.702890768647194,21
1406,24868,-1.5408972948789597,19
1407,24888,-1.6221797242760658,20
1408,24908,-1.62237299233675,20
1409,24929,-1.7037019431591034,21
1410,24948,-1.541631132364273,19
1411,24967,-1.5417980030179024,19
1412,24987,-1.623127855360508,20
1413,25007,-1.6233210489153862,20
1414,25027,-1.6235142052173615,20
1415,25047,-1.6237073615193367,20
1416,25069,-1.7863062620162964,22
1417,25089,-1.624127171933651,20
1418,25108,-1.5430977120995522,19
1419,25128,-1.6244958639144897,20
1420,25151,-1.8684171065688133,23
1421,25171,-1.6249312087893486,20
1422,25190,-1.5438614934682846,19
1423,25210,-1.6252998188138008,20
1424,25229,-1.5442116633057594,19
1425,25248,-1.5443784520030022,19
1426,25268,-1.625843957066536,20
1427,25287,-1.5447285771369934,19
1428,25307,-1.6262125298380852,20
1429,25326,-1.5450786799192429,19
1430,25347,-1.7079175040125847,21
1431,25367,-1.6267909407615662,20
1432,25387,-1.6269838511943817,20
1433,25408,-1.70854302495718,21
1434,25427,-1.5460107401013374,19
1435,25447,-1.6275621354579926,20
1436,25468,-1.7091501280665398,21
1437,25488,-1.6279647275805473,20
1438,25508,-1.6281575933098793,20
1439,25528,-1.6283503845334053,20
1440,25547,-1.5471095144748688,19
1441,25569,-1.7916061505675316,22
1442,25589,-1.6289446204900742,20
1443,25608,-1.5476739779114723,19
1444,25628,-1.6293128058314323,20
1445,25648,-1.6295055374503136,20
1446,25669,-1.7111905738711357,21
1447,25689,-1.6299077942967415,20
1448,25708,-1.5485889464616776,19
1449,25728,-1.6302758529782295,20
1450,25747,-1.5489385947585106,19
1451,25767,-1.6306439265608788,20
1452,25786,-1.5492882505059242,19
1453,25806,-1.6310119479894638,20
1454,25826,-1.6312045380473137,20
1455,25846,-1.6313971430063248,20
1456,25867,-1.7131766080856323,21
1457,25887,-1.631799079477787,20
1458,25906,-1.550385557115078,19
1459,25927,-1.713782660663128,21
1460,25947,-1.6323762089014053,20
1461,25966,-1.5509337782859802,19
1462,25986,-1.6327439993619919,20
1463,26005,-1.5512831956148148,19
1464,26024,-1.5514496862888336,19
1465,26043,-1.5516162514686584,19
1466,26062,-1.5517827793955803,19
1467,26083,-1.7153269350528717,21
1468,26104,-1.7155464813113213,21
1469,26124,-1.6340558901429176,20
1470,26143,-1.5525293424725533,19
1471,26163,-1.6344235017895699,20
1472,26183,-1.6346158385276794,20
1473,26202,-1.5530613139271736,19
1474,26222,-1.634983442723751,20
1475,26243,-1.7169418707489967,21
1476,26263,-1.635384663939476,20
1477,26285,-1.7991501614451408,22
1478,26306,-1.7175992280244827,21
1479,26326,-1.6360106393694878,20
1480,26347,-1.7180203050374985,21
1481,26367,-1.6364116221666336,20
1482,26387,-1.6366037875413895,20
1483,26407,-1.6367959454655647,20
1484,26428,-1.7188448086380959,21
1485,26447,-1.555330440402031,19
1486,26466,-1.5554967820644379,19
1487,26486,-1.637546882033348,20
1488,26505,-1.5558455809950829,19
1489,26525,-1.6379140689969063,20
1490,26546,-1.7200187146663666,21
1491,26565,-1.5563924685120583,19
1492,26585,-1.638489693403244,20
1493,26604,-1.556741140782833,19
1494,26625,-1.7208068519830704,21
1495,26645,-1.6390651911497116,20
1496,26665,-1.6392571032047272,20
1497,26684,-1.5574701353907585,19
1498,26704,-1.6396240293979645,20
1499,26724,-1.6398159340023994,20
1500,26743,-1.5580009743571281,19
1501,26763,-1.6401827558875084,20
1502,26783,-1.6403746604919434,20
1503,26802,-1.55853171646595,19
1504,26822,-1.6407414004206657,20
1505,26842,-1.6409332156181335,20
1506,26862,-1.641125001013279,20
1507,26882,-1.6413167789578438,20
1508,26902,-1.641508549451828,20
1509,26923,-1.7237925976514816,21
1510,26942,-1.5598065555095673,19
1511,26963,-1.7241947203874588,21
1512,26982,-1.5601703226566315,19
1513,27001,-1.5603364333510399,19
1514,27020,-1.5605025216937065,19
1515,27040,-1.6428157910704613,20
1516,27060,-1.6430074572563171,20
1517,27080,-1.6431990638375282,20
1518,27099,-1.5612147226929665,19
1519,27119,-1.643565446138382,20
1520,27138,-1.5615627393126488,19
1521,27157,-1.5617287680506706,19
1522,27176,-1.5618947893381119,19
1523,27195,-1.5620608031749725,19
1524,27214,-1.5622268244624138,19
1525,27235,-1.7268695905804634,21
1526,27255,-1.644838586449623,20
1527,27274,-1.5627721473574638,19
1528,27293,-1.562938116490841,19
1529,27312,-1.5631040781736374,19
1530,27332,-1.6455541625618935,20
1531,27353,-1.7280401214957237,21
1532,27373,-1.645953208208084,20
1533,27393,-1.6461446061730385,20
1534,27413,-1.6463359519839287,20
1535,27434,-1.7288609072566032,21
1536,27454,-1.6467348262667656,20
1537,27473,-1.5645733699202538,19
1538,27494,-1.7294629588723183,21
1539,27515,-1.7296807989478111,21
1540,27535,-1.647515557706356,20
1541,27554,-1.565315030515194,19
1542,27573,-1.5654808431863785,19
1543,27593,-1.6480558440089226,20
1544,27613,-1.6482470259070396,20
1545,27634,-1.7308673113584518,21
1546,27654,-1.6486454531550407,20
1547,27674,-1.6488365530967712,20
1548,27693,-1.5665698423981667,19
1549,27713,-1.6492020934820175,20
1550,27733,-1.6493931636214256,20
1551,27753,-1.6495841890573502,20
1552,27772,-1.5672800689935684,19
1553,27792,-1.6499496549367905,20
1554,27812,-1.6501406282186508,20
1555,27832,-1.6503316089510918,20
1556,27851,-1.5679900497198105,19
1557,27870,-1.5681556835770607,19
1558,27890,-1.6508712768554688,20
1559,27909,-1.568502701818943,19
1560,27929,-1.6512365341186523,20
1561,27949,-1.651427410542965,20
1562,27969,-1.6516182497143745,20
1563,27990,-1.7344067469239235,21
1564,28009,-1.5694087743759155,19
1565,28029,-1.652190200984478,20
1566,28049,-1.6523809805512428,20
1567,28069,-1.6525717452168465,20
1568,28088,-1.5701179429888725,19
1569,28107,-1.5702835023403168,19
1570,28127,-1.6531109139323235,20
1571,28146,-1.5706301853060722,19
1572,28165,-1.57079566270113,19
1573,28185,-1.6536500230431557,20
1574,28204,-1.5711422860622406,19
1575,28225,-1.7367227599024773,21
1576,28244,-1.571503959596157,19
1577,28264,-1.654395543038845,20
1578,28283,-1.5718504339456558,19
1579,28302,-1.5720158442854881,19
1580,28322,-1.6549343764781952,20
1581,28341,-1.572362281382084,19
1582,28361,-1.6552989557385445,20
1583,28381,-1.6554894745349884,20
1584,28401,-1.6556799560785294,20
1585,28422,-1.7386710792779922,21
1586,28442,-1.6560766696929932,20
1587,28461,-1.5734473764896393,19
1588,28480,-1.5736126899719238,19
1589,28500,-1.6566150933504105,20
1590,28519,-1.5739588364958763,19
1591,28540,-1.7398355677723885,21
1592,28559,-1.5743199735879898,19
1593,28579,-1.6573595479130745,20
1594,28598,-1.5746660009026527,19
1595,28618,-1.6577237471938133,20
1596,28638,-1.657914012670517,20
1597,28657,-1.575192652642727,19
1598,28676,-1.5753578767180443,19
1599,28696,-1.658451996743679,20
1600,28715,-1.5757037252187729,19
1601,28735,-1.658816047012806,20
1602,28755,-1.65900619328022,20
1603,28775,-1.6591963097453117,20
1604,28794,-1.5764107555150986,19
1605,28815,-1.7425453662872314,21
1606,28834,-1.5767713785171509,19
1607,28855,-1.7429439276456833,21
1608,28874,-1.5771319270133972,19
1609,28894,-1.6603192687034607,20
1610,28914,-1.6605092361569405,20
1611,28935,-1.7437413111329079,21
1612,28955,-1.6609048321843147,20
1613,28975,-1.661094754934311,20
1614,28994,-1.578214056789875,19
1615,29016,-1.8276191502809525,22
1616,29036,-1.6616787910461426,20
1617,29056,-1.6618685945868492,20
1618,29077,-1.7451684176921844,21
1619,29098,-1.7453841045498848,21
1620,29119,-1.7455997541546822,21
1621,29139,-1.6626745238900185,20
1622,29159,-1.662864200770855,20
1623,29180,-1.7462136819958687,21
1624,29200,-1.6632591113448143,20
1625,29219,-1.5802700147032738,19
1626,29239,-1.663622222840786,20
1627,29260,-1.747009515762329,21
1628,29281,-1.747224859893322,21
1629,29301,-1.664222039282322,20
1630,29321,-1.6644115597009659,20
1631,29341,-1.6646010354161263,20
1632,29362,-1.7480370923876762,21
1633,29382,-1.6649954691529274,20
1634,29402,-1.6651848778128624,20
