,reward,episode_len
0,-19.674157798290253,20
1,-4.073792085051537,21
2,-3.755866602063179,20
3,-4.145564839243889,22
4,-3.692489892244339,20
5,-3.7157549411058426,20
6,-3.5450505763292313,19
7,-3.7627564072608948,20
8,-3.9582236856222153,21
9,-3.944269523024559,21
10,-3.746494859457016,20
11,-3.7534085363149643,20
12,-4.133609920740128,22
13,-3.921094596385956,21
14,-3.5423007160425186,19
