episode,timestep,reward,length
132,6238,-2.3973935395479202,34
133,6270,-2.258757710456848,32
134,6307,-2.6146467104554176,37
135,6335,-1.9806689098477364,28
136,6367,-2.265435814857483,32
137,6395,-1.983980968594551,28
138,6429,-2.4112013280391693,34
139,6467,-2.698174513876438,38
140,6497,-2.132434666156769,30
141,6533,-2.561513274908066,36
142,6566,-2.3506885319948196,33
143,6604,-2.7100472673773766,38
144,6636,-2.2846957072615623,32
145,6668,-2.286910407245159,32
146,6703,-2.5039417520165443,35
147,6730,-1.9333918914198875,27
148,6769,-2.7953326031565666,39
149,6805,-2.5834478586912155,36
150,6832,-1.9393951669335365,27
151,6858,-1.8686858117580414,26
152,6894,-2.5895333662629128,36
153,6926,-2.304248198866844,32
154,6963,-2.6671976298093796,37
155,6994,-2.2370041236281395,31
156,7023,-2.0944381952285767,29
157,7058,-2.5301048532128334,35
158,7085,-1.9535483345389366,27
159,7116,-2.2446030974388123,31
160,7145,-2.1015496030449867,29
161,7176,-2.248318336904049,31
162,7210,-2.468283534049988,34
163,7245,-2.5436113625764847,35
164,7273,-2.0367431640625,28
165,7300,-1.9653264731168747,27
166,7336,-2.62269626557827,36
167,7365,-2.1147252321243286,29
168,7401,-2.627644270658493,36
169,7436,-2.5574433654546738,35
170,7462,-1.901430070400238,26
171,7488,-1.9025090038776398,26
172,7528,-2.929605931043625,40
173,7563,-2.5661928802728653,35
174,7589,-1.9079175889492035,26
175,7619,-2.2029014006257057,30
176,7647,-2.057613268494606,28
177,7674,-1.9854595884680748,27
178,7703,-2.1339835301041603,29
179,7731,-2.061905615031719,28
180,7761,-2.210829019546509,30
181,7795,-2.5078848898410797,34
182,7831,-2.658201403915882,36
183,7863,-2.3651545122265816,32
184,7892,-2.145212970674038,29
185,7918,-1.924604058265686,26
186,7963,-3.334348827600479,45
187,7995,-2.373082958161831,32
188,8023,-2.0781159326434135,28
189,8061,-2.822892613708973,38
190,8090,-2.156226322054863,29
191,8127,-2.7535920962691307,37
192,8160,-2.4582982137799263,33
193,8190,-2.236734099686146,30
194,8215,-1.8652053475379944,25
195,8251,-2.687920317053795,36
196,8279,-2.092367187142372,28
197,8312,-2.467957153916359,33
198,8342,-2.2455014139413834,30
199,8370,-2.097342789173126,28
200,8402,-2.3987996131181717,32
201,8440,-2.851429060101509,38
202,8473,-2.4785672426223755,33
203,8498,-1.8790713623166084,25
204,8527,-2.1810065880417824,29
205,8558,-2.3332088217139244,31
206,8581,-1.7322136536240578,23
207,8611,-2.2606180012226105,30
208,8640,-2.1868977025151253,29
209,8664,-1.810962088406086,24
210,8693,-2.1894577965140343,29
211,8720,-2.039840966463089,27
212,8751,-2.3436877876520157,31
213,8783,-2.4213030114769936,32
214,8811,-2.120255336165428,28
215,8838,-2.045852355659008,27
216,8865,-2.0471115559339523,27
217,8904,-2.9594972878694534,39
218,8929,-1.898474246263504,25
219,8966,-2.8118676096200943,37
220,8993,-2.053476393222809,27
221,9022,-2.20702450722456,29
222,9050,-2.132383666932583,28
223,9078,-2.133790224790573,28
224,9117,-2.974686123430729,39
225,9145,-2.137290582060814,28
226,9172,-2.0622676983475685,27
227,9205,-2.522390842437744,33
228,9234,-2.2183593660593033,29
229,9259,-1.9135620966553688,25
230,9306,-3.6006998792290688,47
231,9338,-2.452889069914818,32
232,9367,-2.224596969783306,29
233,9393,-1.9957247152924538,26
234,9421,-2.150507301092148,28
235,9446,-1.921221785247326,25
236,9470,-1.845259189605713,24
237,9500,-2.307878166437149,30
238,9533,-2.5406711101531982,33
239,9566,-2.5427858978509903,33
240,9593,-2.0819389522075653,27
241,9626,-2.5464073717594147,33
242,9653,-2.084896668791771,27
243,9680,-2.0861324220895767,27
244,9704,-1.8553345277905464,24
245,9728,-1.8561639860272408,24
246,9766,-2.9410204589366913,38
247,9796,-2.3236065059900284,30
248,9828,-2.4803832694888115,32
249,9859,-2.404705137014389,31
250,9887,-2.1734893918037415,28
251,9915,-2.1748594120144844,28
252,9944,-2.2539945393800735,29
253,9976,-2.488975740969181,32
254,10004,-2.179371230304241,28
255,10038,-2.6483384296298027,34
256,10062,-1.8706013411283493,24
257,10089,-2.1054726019501686,27
258,10126,-2.8874860256910324,37
259,10153,-2.1085087284445763,27
260,10182,-2.2660899311304092,29
261,10204,-1.7200220450758934,22
262,10233,-2.268365740776062,29
263,24,-1.7997468560934067,23
264,48,-1.8788282796740532,24
265,77,-2.2714634388685226,29
266,103,-2.037710890173912,26
267,133,-2.3526343181729317,30
268,161,-2.197228103876114,28
269,186,-1.9629135355353355,25
270,209,-1.80670116096735,23
271,235,-2.0432734340429306,26
272,260,-1.9656982570886612,25
273,286,-2.045361876487732,26
274,311,-1.9677069261670113,25
275,340,-2.2838198989629745,29
276,362,-1.7334686815738678,22
277,388,-2.0495023354887962,26
278,417,-2.2873223423957825,29
279,441,-1.8940156772732735,24
280,468,-2.1318245381116867,27
281,496,-2.2120840698480606,28
282,523,-2.134342797100544,27
283,553,-2.372971288859844,30
284,576,-1.8202866464853287,23
285,602,-2.0586385503411293,26
286,627,-1.9804720357060432,25
287,651,-1.902145877480507,24
288,674,-1.8236678317189217,23
289,701,-2.1418268606066704,27
290,728,-2.1430419608950615,27
291,757,-2.3031710386276245,29
292,781,-1.9071232825517654,24
293,805,-1.9079674705863,24
294,831,-2.067949652671814,26
295,859,-2.2282708063721657,28
296,881,-1.751660518348217,22
297,906,-1.9913261532783508,25
298,929,-1.8328480273485184,23
299,953,-1.913332350552082,24
300,977,-1.9141797944903374,24
301,1003,-2.0746825486421585,26
302,1025,-1.7563070878386497,22
303,1051,-2.076510712504387,26
304,1079,-2.2374898940324783,28
305,1106,-2.15882857888937,27
306,1135,-2.320119135081768,29
307,1165,-2.4016672894358635,30
308,1191,-2.082666277885437,26
309,1216,-2.0035723000764847,25
310,1246,-2.4056449458003044,30
311,1273,-2.166380487382412,27
312,1298,-2.0069543719291687,25
313,1323,-2.007916621863842,25
314,1348,-2.0088788717985153,25
315,1376,-2.2511337250471115,28
316,1403,-2.1719726994633675,27
317,1435,-2.5758221074938774,32
318,1460,-2.0135168209671974,25
319,1487,-2.1757053658366203,27
320,1512,-2.0155824720859528,25
321,1541,-2.3393410742282867,29
322,1564,-1.8562935441732407,23
323,1588,-1.9377984628081322,24
324,1612,-1.9386432394385338,24
325,1636,-1.9394882768392563,24
326,1660,-1.9403335750102997,24
327,1687,-2.183931238949299,27
328,1711,-1.94223702698946,24
329,1741,-2.4290869757533073,30
330,1768,-2.1874525249004364,27
331,1796,-2.26973669975996,28
332,1822,-2.108753502368927,26
333,1845,-1.8662944287061691,23
334,1869,-1.9482348412275314,24
335,1891,-1.7866018414497375,22
336,1922,-2.518730565905571,31
337,1944,-1.7883909344673157,22
338,1967,-1.8703706040978432,23
339,1992,-2.0338742583990097,25
340,2020,-2.2791156992316246,28
341,2046,-2.117455668747425,26
342,2075,-2.3630773052573204,29
343,2098,-1.8751020655035973,23
344,2120,-1.7942534685134888,22
345,2145,-2.0397365614771843,25
346,2170,-2.0406883880496025,25
347,2195,-2.0416399464011192,25
348,2221,-2.124327674508095,26
349,2246,-2.043612025678158,25
350,2269,-1.8809409067034721,23
351,2291,-1.799839437007904,22
352,2317,-2.1279617473483086,26
353,2343,-2.129021942615509,26
354,2366,-1.8842175900936127,23
355,2388,-1.8029741793870926,22
356,2412,-1.9676329419016838,24
357,2434,-1.8043828904628754,22
358,2459,-2.051250047981739,25
359,2480,-1.7237475588917732,21
360,2506,-2.134991429746151,26
361,2530,-1.971678115427494,24
362,2553,-1.8903042003512383,23
363,2579,-2.1377959474921227,26
364,2603,-1.974265769124031,24
365,2627,-1.9751074761152267,24
366,2651,-1.975949078798294,24
367,2676,-2.059187427163124,25
368,2704,-2.307454414665699,28
369,2727,-1.896309144794941,23
370,2752,-2.0620680302381516,25
371,2775,-1.8979168459773064,23
372,2802,-2.228987231850624,27
373,2829,-2.2301445081830025,27
374,2852,-1.9006257876753807,23
375,2876,-1.9840595871210098,24
376,2900,-1.984898492693901,24
377,2924,-1.985737256705761,24
378,2950,-2.152186907827854,26
379,2973,-1.9047007635235786,23
380,2996,-1.905437856912613,23
381,3020,-1.9890806004405022,24
382,3044,-1.9899185001850128,24
383,3067,-1.907780908048153,23
384,3092,-2.074535585939884,25
385,3115,-1.9093829318881035,23
386,3140,-2.0762767270207405,25
387,3164,-1.99409868568182,24
388,3186,-1.8286396265029907,22
389,3210,-1.995634026825428,24
390,3236,-2.162905305624008,26
391,3260,-1.9974312260746956,24
392,3283,-1.9149789437651634,23
393,3306,-1.9157154113054276,23
394,3331,-2.0831588059663773,25
395,3362,-2.5844975411891937,31
396,3386,-2.0018808245658875,24
397,3412,-2.1696689277887344,26
398,3440,-2.3377480432391167,28
399,3466,-2.171851098537445,26
400,3491,-2.089281901717186,25
401,3517,-2.1738523691892624,26
402,3543,-2.174883618950844,26
403,3566,-1.9247661605477333,23
404,3588,-1.8417563661932945,22
405,3614,-2.17749585211277,26
406,3638,-2.0108892768621445,24
407,3665,-2.2632782608270645,27
408,3690,-2.0966120809316635,25
409,3714,-2.0136090889573097,24
410,3737,-1.9304754137992859,23
411,3761,-2.0151993334293365,24
412,3788,-2.2681243047118187,27
413,3816,-2.353324793279171,28
414,3839,-1.9339544400572777,23
415,3863,-2.0188279300928116,24
416,3889,-2.1880175843834877,26
417,3913,-2.020594321191311,24
418,3935,-1.8529172092676163,22
419,3963,-2.3592604100704193,28
420,3987,-2.0231494829058647,24
421,4010,-1.9396138936281204,23
422,4038,-2.3623157292604446,28
423,4061,-1.9413326531648636,23
424,4082,-1.7731386497616768,21
425,4106,-2.0271486416459084,24
426,4134,-2.366093121469021,28
427,4156,-1.8598676025867462,22
428,4179,-1.9450957402586937,23
429,4200,-1.7765738740563393,21
430,4222,-1.8617691323161125,22
431,4244,-1.8624038249254227,22
432,4266,-1.8630386739969254,22
433,4290,-2.033151850104332,24
434,4312,-1.8644243478775024,22
435,4332,-1.6954661682248116,20
436,4355,-1.9503942653536797,23
437,4379,-2.0359781086444855,24
438,4401,-1.8670145645737648,22
439,4423,-1.8676495850086212,22
440,4445,-1.8682846650481224,22
441,4468,-1.9538959488272667,23
442,4490,-1.8696134611964226,22
443,4511,-1.7852148488163948,21
444,4533,-1.8708234131336212,22
445,4554,-1.786370038986206,21
446,4577,-1.9571514949202538,23
447,4599,-1.8727273419499397,22
448,4619,-1.7030151635408401,20
449,4644,-2.1294883340597153,25
450,4666,-1.8746764436364174,22
451,4687,-1.7900480404496193,21
452,4710,-1.9611801505088806,23
453,4732,-1.8765803650021553,22
454,4754,-1.8772157803177834,22
455,4779,-2.134004309773445,25
456,4805,-2.220335938036442,26
457,4829,-2.0504079163074493,24
458,4853,-2.05122110247612,24
459,4875,-1.8809831514954567,22
460,4899,-2.0527257844805717,24
461,4922,-1.967948593199253,23
462,4944,-1.8830523863434792,22
463,4968,-2.054982580244541,24
464,4992,-2.0557936802506447,24
465,5019,-2.3137689977884293,27
466,5040,-1.8003010675311089,21
467,5065,-2.1439763754606247,25
468,5087,-1.8874188214540482,22
469,5112,-2.1455943807959557,25
470,5135,-1.9747228771448135,23
471,5156,-1.8036200031638145,21
472,5180,-2.0619833394885063,24
473,5200,-1.7189079597592354,20
474,5225,-2.1493526250123978,25
475,5248,-1.9781785979866982,23
476,5271,-1.978896550834179,23
477,5292,-1.8074296787381172,21
478,5314,-1.8940948694944382,22
479,5338,-2.067025527358055,24
480,5360,-1.8954641446471214,22
481,5385,-2.154734246432781,25
482,5409,-2.069375492632389,24
483,5434,-2.156463511288166,25
484,5456,-1.8984012082219124,22
485,5476,-1.7263512834906578,20
486,5499,-1.9859137386083603,23
487,5522,-1.9866289645433426,23
488,5546,-2.073775812983513,24
489,5569,-1.988111786544323,23
490,5592,-1.9888260513544083,23
491,5613,-1.816492848098278,21
492,5638,-2.163248226046562,25
493,5661,-1.990954764187336,23
494,5683,-1.9050505682826042,22
495,5706,-1.9923250302672386,23
496,5727,-1.8196864575147629,21
497,5751,-2.0803416073322296,24
498,5776,-2.167880207300186,25
499,5800,-2.0819872617721558,24
500,5823,-1.9959769546985626,23
501,5845,-1.9098524153232574,22
502,5870,-2.1710784062743187,25
503,5894,-2.0850553661584854,24
504,5918,-2.0858500823378563,24
505,5947,-2.5215129405260086,29
506,5969,-1.9136218950152397,22
507,5991,-1.9142470434308052,22
508,6014,-2.0019356086850166,23
509,6037,-2.0026433542370796,23
510,6058,-1.8291032761335373,21
511,6082,-2.091099962592125,24
512,6108,-2.266269639134407,26
513,6131,-2.0055520087480545,23
514,6157,-2.2680253386497498,26
515,6177,-1.7452470287680626,20
516,6200,-2.007639966905117,23
517,6223,-2.008344918489456,23
518,6245,-1.9216769561171532,22
519,6266,-1.834901049733162,21
520,6288,-1.9228681474924088,22
521,6308,-1.748587928712368,20
522,6330,-1.9240035638213158,22
523,6350,-1.7496200129389763,20
524,6372,-1.9251390025019646,22
525,6394,-1.9257610216736794,22
526,6415,-1.8387989103794098,21
527,6436,-1.8393416553735733,21
528,6459,-2.0151580423116684,23
529,6481,-1.9281919598579407,22
530,6501,-1.7534269914031029,20
531,6523,-1.929326631128788,22
532,6544,-1.8422018736600876,21
533,6565,-1.8427443876862526,21
534,6586,-1.8432868123054504,21
535,6608,-1.9316526502370834,22
536,6630,-1.9322733283042908,22
537,6652,-1.9328938201069832,22
538,6671,-1.669797845184803,19
539,6692,-1.846043236553669,21
540,6713,-1.846585489809513,21
541,6735,-1.9351080358028412,22
542,6756,-1.8477195650339127,21
543,6779,-2.024332605302334,23
544,6802,-2.0250318497419357,23
545,6823,-1.8495382741093636,21
546,6842,-1.673845686018467,19
547,6867,-2.2030977681279182,25
548,6891,-2.1157735362648964,24
549,6910,-1.6755098178982735,19
550,6931,-1.852356605231762,21
551,6953,-1.941152811050415,22
552,6976,-2.030056320130825,23
553,7001,-2.207390807569027,25
554,7023,-1.9431900531053543,22
555,7047,-2.120565228164196,24
556,7069,-1.9445174857974052,22
557,7092,-2.0335723534226418,23
558,7114,-1.9457987323403358,22
559,7135,-1.8579209968447685,21
560,7157,-1.9469803720712662,22
561,7177,-1.770503230392933,20
562,7200,-2.0366819500923157,23
563,7220,-1.7715721651911736,20
564,7242,-1.9492843598127365,22
565,7263,-1.8612473160028458,21
566,7285,-1.9504644498229027,22
567,7306,-1.8623734340071678,21
568,7329,-2.0403778478503227,23
569,7352,-2.041069619357586,23
570,7375,-2.041761077940464,23
571,7397,-1.9536281004548073,22
572,7419,-1.9542417600750923,22
573,7442,-2.0437349304556847,23
574,7465,-2.04442498087883,23
575,7487,-1.9561748877167702,22
576,7508,-1.867822252213955,21
577,7528,-1.7793711870908737,20
578,7549,-1.8688476905226707,21
579,7570,-1.8693849816918373,21
580,7592,-1.9589873999357224,22
581,7614,-1.9595992639660835,22
582,7634,-1.7819716110825539,20
583,7655,-1.871577925980091,21
584,7676,-1.8721146881580353,21
585,7698,-1.9618464708328247,22
586,7721,-2.051682472229004,23
587,7743,-1.9631140008568764,22
588,7765,-1.9637244194746017,22
589,7787,-1.9643346071243286,22
590,7810,-2.054282568395138,23
591,7832,-1.965599812567234,22
592,7852,-1.7874248772859573,20
593,7873,-1.8773028180003166,21
594,7895,-1.967280127108097,22
595,7916,-1.8784193694591522,21
596,7939,-2.0579467192292213,23
597,7960,-1.8795782923698425,21
598,7982,-1.9696632102131844,22
599,8003,-1.8806933015584946,21
600,8024,-1.8812277093529701,21
601,8045,-1.8817620053887367,21
602,8069,-2.15126496553421,24
603,8091,-1.9726434871554375,22
604,8113,-1.9732502549886703,22
605,8135,-1.9738567546010017,22
606,8157,-1.9744629859924316,22
607,8180,-2.064866967499256,23
608,8199,-1.7062499150633812,19
609,8219,-1.7964861914515495,20
610,8241,-1.9766848012804985,22
611,8260,-1.707606665790081,19
612,8282,-1.9777471870183945,22
613,8302,-1.7984643802046776,20
614,8323,-1.8888923823833466,21
615,8342,-1.7094446942210197,19
616,8364,-1.979875311255455,22
617,8384,-1.8003985285758972,20
618,8404,-1.800860583782196,20
619,8425,-1.8914081752300262,21
620,8447,-1.9820531383156776,22
621,8467,-1.8023778051137924,20
622,8488,-1.8930009827017784,21
623,8509,-1.89353246986866,21
624,8530,-1.894063763320446,21
625,8551,-1.894594967365265,21
626,8573,-1.985390767455101,22
627,8594,-1.8957009464502335,21
628,8614,-1.8059164956212044,20
629,8633,-1.7160418555140495,19
630,8654,-1.8971523195505142,21
631,8674,-1.8072985857725143,20
632,8695,-1.8981670811772346,21
633,8715,-1.808264821767807,20
634,8736,-1.8991815000772476,21
635,8756,-1.8092307075858116,20
636,8777,-1.9001955762505531,21
637,8798,-1.9007253721356392,21
638,8819,-1.9012550115585327,21
639,8840,-1.9017845168709755,21
640,8861,-1.9023138731718063,21
641,8881,-1.8122132048010826,20
642,8901,-1.8126737624406815,20
643,8921,-1.8131342828273773,20
644,8942,-1.9042936190962791,21
645,8962,-1.8140983432531357,20
646,8981,-1.7238138392567635,19
647,9004,-2.087283916771412,23
648,9025,-1.9063529968261719,21
649,9046,-1.906881183385849,21
650,9066,-1.8165620490908623,20
651,9086,-1.8170219361782074,20
652,9106,-1.817481778562069,20
653,9127,-1.9088577181100845,21
654,9148,-1.9093853160738945,21
655,9169,-1.9099127352237701,21
656,9189,-1.8194485530257225,20
657,9209,-1.8199079930782318,20
658,9230,-1.911404810845852,21
659,9250,-1.8208692073822021,20
660,9271,-1.9124138727784157,21
661,9290,-1.7307217419147491,19
662,9311,-1.9133761823177338,21
663,9336,-2.2785474956035614,25
664,9358,-2.005766861140728,22
665,9380,-2.006361462175846,22
666,9399,-1.7332287728786469,19
667,9420,-1.9161464124917984,21
668,9440,-1.8253836259245872,20
669,9462,-2.00846591591835,22
670,9483,-1.917719341814518,21
671,9502,-1.7355205044150352,19
672,9522,-1.8272954002022743,20
673,9545,-2.101978860795498,23
674,9567,-2.0112010464072227,22
675,9588,-1.9203290939331055,21
676,9608,-1.8293659016489983,20
677,9628,-1.8298231959342957,20
678,9648,-1.8302804008126259,20
679,9669,-1.9222931638360023,21
680,9688,-1.739657610654831,19
681,9707,-1.7400505915284157,19
682,9728,-1.9236853420734406,21
683,9750,-2.0158572643995285,22
684,9771,-1.9247719421982765,21
685,9792,-1.925294615328312,21
686,9813,-1.9258170947432518,21
687,9834,-1.9263393580913544,21
688,9855,-1.9268614500761032,21
689,9876,-1.9273833930492401,21
690,9898,-2.0197299867868423,22
691,9920,-2.0203186199069023,22
692,9941,-1.9290286600589752,21
693,9961,-1.8376486971974373,20
694,9981,-1.83810406178236,20
695,10001,-1.8385594263672829,20
696,10023,-2.02295533567667,22
697,10044,-1.931544490158558,21
698,10064,-1.840043991804123,20
699,10086,-2.024587906897068,22
700,10106,-1.8410320356488228,20
701,10127,-1.933579444885254,21
702,10148,-1.9340990409255028,21
703,10168,-1.8424761146306992,20
704,10188,-1.8429303839802742,20
705,10209,-1.9355722293257713,21
706,10230,-1.9360911399126053,21
707,10250,-1.8443727567791939,20
708,10271,-1.937086395919323,21
709,10291,-1.8453202843666077,20
710,10311,-1.8457738757133484,20
711,10332,-1.9385571852326393,21
712,10352,-1.8467206433415413,20
713,10372,-1.8471739515662193,20
714,10392,-1.8476271405816078,20
715,10412,-1.8480802029371262,20
716,10432,-1.8485331907868385,20
717,10451,-1.7565204948186874,19
718,10470,-1.7569111809134483,19
719,10489,-1.7573017999529839,19
720,10509,-1.8502196967601776,20
721,10529,-1.8506723567843437,20
722,10549,-1.8511249274015427,20
723,10568,-1.75898227840662,19
724,10587,-1.7593727931380272,19
725,10606,-1.7597632259130478,19
726,10626,-1.8528104051947594,20
727,10645,-1.7605832889676094,19
728,10664,-1.7609737142920494,19
729,10684,-1.8540844917297363,20
730,10705,-1.9472814947366714,21
731,10725,-1.8550273478031158,20
732,10745,-1.8554791063070297,20
733,10765,-1.8559307530522346,20
734,10785,-1.8563822507858276,20
735,10804,-1.7639758735895157,19
736,10824,-1.8572442010045052,20
737,10845,-1.9505984112620354,21
738,10865,-1.8581852987408638,20
739,10885,-1.8586363643407822,20
740,10905,-1.8590872809290886,20
741,10925,-1.8595380783081055,20
742,10944,-1.7669732049107552,19
743,10963,-1.767362803220749,19
744,10984,-1.953867383301258,21
745,11003,-1.768216721713543,19
746,11023,-1.8617075234651566,20
747,11044,-1.955283761024475,21
748,11065,-1.9557965397834778,21
749,11085,-1.8631343096494675,20
750,11105,-1.8635841682553291,20
751,11125,-1.8640338480472565,20
752,11145,-1.8644834235310555,20
753,11165,-1.8649329766631126,20
754,11185,-1.8653823286294937,20
755,11205,-1.8658315688371658,20
756,11226,-1.959612749516964,21
757,11246,-1.8667676448822021,20
758,11266,-1.8672165125608444,20
759,11286,-1.8676652908325195,20
760,11306,-1.8681139573454857,20
761,11325,-1.7751184031367302,19
762,11345,-1.8689711019396782,20
763,11365,-1.8694194480776787,20
764,11386,-1.9633789733052254,21
765,11406,-1.8703532740473747,20
766,11427,-1.9643591940402985,21
767,11446,-1.7777062803506851,19
768,11466,-1.871694654226303,20
769,11486,-1.872142232954502,20
770,11505,-1.7789443731307983,19
771,11525,-1.8729976192116737,20
772,11544,-1.77975682169199,19
773,11564,-1.8738527297973633,20
774,11584,-1.8742997869849205,20
775,11603,-1.7809935882687569,19
776,11622,-1.7813808098435402,19
777,11642,-1.87556192278862,20
778,11662,-1.876008577644825,20
779,11682,-1.8764551505446434,20
780,11702,-1.8769015446305275,20
781,11722,-1.8773478493094444,20
782,11742,-1.8777939975261688,20
783,11761,-1.7843122780323029,19
784,11782,-1.9725971519947052,21
785,11802,-1.879129558801651,20
786,11821,-1.7855807021260262,19
787,11841,-1.8799819499254227,20
788,11861,-1.880427435040474,20
789,11881,-1.880872756242752,20
790,11901,-1.8813179656863213,20
791,11921,-1.881763018667698,20
792,11940,-1.7880818843841553,19
793,11960,-1.8826142325997353,20
794,11980,-1.8830589652061462,20
795,12000,-1.8835035562515259,20
796,12020,-1.8839480206370354,20
797,12040,-1.8843923658132553,20
798,12060,-1.8848365247249603,20
799,12079,-1.7910009399056435,19
800,12099,-1.8856862932443619,20
801,12119,-1.886130154132843,20
802,12139,-1.8865739107131958,20
803,12159,-1.8870174661278725,20
804,12178,-1.793072260916233,19
805,12198,-1.8878661841154099,20
806,12217,-1.7938783392310143,19
807,12237,-1.8887144401669502,20
808,12257,-1.889157474040985,20
809,12276,-1.7951047644019127,19
810,12297,-1.9845229014754295,21
811,12317,-1.8904834762215614,20
812,12336,-1.7963640540838242,19
813,12356,-1.891330473124981,20
814,12376,-1.891772672533989,20
815,12395,-1.7975885272026062,19
816,12415,-1.8926190584897995,20
817,12434,-1.7983924001455307,19
818,12453,-1.7987762987613678,19
819,12473,-1.893869124352932,20
820,12492,-1.7995796203613281,19
821,12512,-1.8947145268321037,20
822,12531,-1.8003825694322586,19
823,12551,-1.8955595716834068,20
824,12570,-1.8011851236224174,19
825,12589,-1.8015685379505157,19
826,12608,-1.801951840519905,19
827,12627,-1.8023351281881332,19
828,12646,-1.8027183264493942,19
829,12666,-1.8980177715420723,20
830,12685,-1.8035198599100113,19
831,12704,-1.8039028123021126,19
832,12725,-1.9942448437213898,21
833,12744,-1.8047368228435516,19
834,12764,-1.9001420438289642,20
835,12783,-1.8055373132228851,19
836,12802,-1.8059198632836342,19
837,12821,-1.8063023537397385,19
838,12840,-1.8066847696900368,19
839,12860,-1.9021920561790466,20
840,12879,-1.8074844107031822,19
