episode,timestep,reward,length
113,5637,-2.793399527668953,40
114,5672,-2.4474301859736443,35
115,5723,-3.572112150490284,51
116,5762,-2.734886184334755,39
117,5797,-2.4574991166591644,35
118,5850,-3.727487049996853,53
119,5881,-2.1819197461009026,31
120,5930,-3.453580655157566,49
121,5983,-3.7414335310459137,53
122,6024,-2.8973363786935806,41
123,6061,-2.6180516183376312,37
124,6101,-2.834055058658123,40
125,6133,-2.2697876542806625,32
126,6170,-2.627193905413151,37
127,6202,-2.274590164422989,32
128,6232,-2.134224124252796,30
129,6272,-2.848608583211899,40
130,6307,-2.4955024421215057,35
131,6341,-2.426778793334961,34
132,6372,-2.2147387340664864,31
133,6405,-2.359711654484272,33
134,6447,-3.0069339647889137,42
135,6491,-3.154579170048237,44
136,6534,-3.0870619043707848,43
137,6564,-2.155919425189495,30
138,6602,-2.7334776297211647,38
139,6636,-2.4484237134456635,34
140,6663,-1.9459277018904686,27
141,6703,-2.885395810008049,40
142,6731,-2.021679975092411,28
143,6761,-2.1675108149647713,30
144,6801,-2.892962545156479,40
145,6845,-3.186556726694107,44
146,6900,-3.989088386297226,55
147,6932,-2.321789540350437,32
148,6961,-2.105770133435726,29
149,7003,-3.0527983605861664,42
150,7040,-2.6924015656113625,37
151,7067,-1.966401644051075,27
152,7095,-2.040358565747738,28
153,7127,-2.3334738463163376,32
154,7155,-2.043335512280464,28
155,7195,-2.9217044711112976,40
156,7237,-3.0715834572911263,42
157,7270,-2.415779083967209,33
158,7308,-2.784672960639,38
159,7334,-1.906868264079094,26
160,7362,-2.054604522883892,28
161,7402,-2.937790021300316,40
162,7429,-1.9846771508455276,27
163,7475,-3.3846147507429123,46
164,7521,-3.3885217383503914,46
165,7546,-1.8428135961294174,25
166,7574,-2.06491482257843,28
167,7603,-2.139991857111454,29
168,7640,-2.7326712384819984,37
169,7671,-2.2916034013032913,31
170,7706,-2.5895540043711662,35
171,7743,-2.740310914814472,37
172,7770,-2.001290075480938,27
173,7799,-2.150786019861698,29
174,7829,-2.2264721244573593,30
175,7874,-3.343214474618435,45
176,7911,-2.7514203041791916,37
177,7939,-2.0838442519307137,28
178,7979,-2.979515142738819,40
179,8008,-2.1619357094168663,29
180,8034,-1.9394274801015854,26
181,8073,-2.9113809764385223,39
182,8110,-2.7648621425032616,37
183,8151,-3.067089021205902,41
184,8193,-3.1453003883361816,42
185,8223,-2.248438239097595,30
186,8251,-2.099913537502289,28
187,8280,-2.176237642765045,29
188,8311,-2.32792592048645,31
189,8334,-1.7281794473528862,23
190,8371,-2.7817675322294235,37
191,8407,-2.7091625556349754,36
192,8439,-2.410200886428356,32
193,8473,-2.5629736483097076,34
194,8502,-2.187727026641369,29
195,8533,-2.340205654501915,31
196,8558,-1.8884241953492165,25
197,8589,-2.3429220020771027,31
198,8616,-2.0419463887810707,27
199,8643,-2.043039709329605,27
200,8672,-2.195644348859787,29
201,8703,-2.34867724776268,31
202,8736,-2.5021592006087303,33
203,8766,-2.276411183178425,30
204,8795,-2.20200265198946,29
205,8823,-2.1273902133107185,28
206,8858,-2.661200299859047,35
207,8896,-2.892027549445629,38
208,8928,-2.437396749854088,32
209,8960,-2.4392752423882484,32
210,8990,-2.2884835079312325,30
211,9018,-2.1372869834303856,28
212,9046,-2.138538919389248,28
213,9077,-2.369201183319092,31
214,9106,-2.217863753437996,29
215,9138,-2.449000507593155,32
216,9161,-1.7612539157271385,23
217,9190,-2.2216786593198776,29
218,9221,-2.3764995113015175,31
219,9246,-1.9176869690418243,25
220,9275,-2.2256519943475723,29
221,9301,-1.9965585246682167,26
222,9334,-2.535679429769516,33
223,9361,-2.076041042804718,27
224,9386,-1.9232203215360641,25
225,9413,-2.078061431646347,27
226,9442,-2.2332799658179283,29
227,9472,-2.311795376241207,30
228,9506,-2.6220098435878754,34
229,9536,-2.3152390494942665,30
230,9573,-2.857766203582287,37
231,9609,-2.7829070538282394,36
232,9634,-1.9338152408599854,25
233,9667,-2.554137498140335,33
234,9692,-1.9361536875367165,25
235,9722,-2.3246146216988564,30
236,9751,-2.2485769540071487,29
237,9777,-2.017106354236603,26
238,9811,-2.6394365653395653,34
239,9840,-2.2528571113944054,29
240,9873,-2.565381735563278,33
241,9912,-3.034450724720955,39
242,9937,-1.9463345408439636,25
243,9962,-1.9471792355179787,25
244,9991,-2.2598750218749046,29
245,10018,-2.1052381694316864,27
246,10052,-2.6527896225452423,34
247,10078,-2.0298833325505257,26
248,10108,-2.3434747830033302,30
249,10154,-3.596557304263115,46
250,10180,-2.0336205065250397,26
251,10208,-2.191180169582367,28
252,10237,-2.2707647010684013,29
253,27,-2.0367212668061256,26
254,54,-2.116163805127144,27
255,77,-1.8034802451729774,23
256,100,-1.8040925040841103,23
257,128,-2.19722281396389,28
258,149,-1.6486610919237137,21
259,180,-2.434750348329544,31
260,206,-2.0432484447956085,26
261,232,-2.0442321598529816,26
262,258,-2.0452167466282845,26
263,286,-2.203680008649826,28
264,316,-2.3625066578388214,30
265,340,-1.891017161309719,24
266,365,-1.9706135466694832,25
267,394,-2.2870717868208885,29
268,420,-2.0516059547662735,26
269,447,-2.1315769255161285,27
270,472,-1.974648654460907,25
271,499,-2.1336278170347214,27
272,529,-2.3720640018582344,30
273,552,-1.819520890712738,23
274,586,-2.6911694929003716,34
275,615,-2.2969068437814713,29
276,640,-1.9811393767595291,25
277,670,-2.378611482679844,30
278,698,-2.2213589400053024,28
279,733,-2.778582341969013,35
280,759,-2.0653147101402283,26
281,789,-2.38435772806406,30
282,818,-2.306280680000782,29
283,848,-2.387258768081665,30
284,876,-2.229420021176338,28
285,906,-2.390068620443344,30
286,934,-2.232039600610733,28
287,968,-2.7121036052703857,34
288,999,-2.4744478911161423,31
289,1026,-2.156411126255989,27
290,1056,-2.3973600417375565,30
291,1082,-2.0788501501083374,26
292,1109,-2.1598606631159782,27
293,1139,-2.401190973818302,30
294,1163,-1.9219395443797112,24
295,1187,-1.9226882606744766,24
296,1219,-2.5649199560284615,32
297,1247,-2.2456440180540085,28
298,1274,-2.1665851920843124,27
299,1301,-2.167685382068157,27
300,1325,-1.927717164158821,24
301,1357,-2.5716237872838974,32
302,1383,-2.0906122028827667,26
303,1406,-1.8501685857772827,23
304,1432,-2.0923188850283623,26
305,1464,-2.576619178056717,32
306,1491,-2.1752648800611496,27
307,1520,-2.3376495018601418,29
308,1550,-2.419676795601845,30
309,1575,-2.0174431279301643,25
310,1599,-1.9375441297888756,24
311,1627,-2.2614878863096237,28
312,1657,-2.424399308860302,30
313,1688,-2.5067443177103996,31
314,1715,-2.184507504105568,27
315,1739,-1.9426642209291458,24
316,1765,-2.105432003736496,26
317,1792,-2.187457837164402,27
318,1820,-2.2696417793631554,28
319,1846,-2.108577847480774,26
320,1874,-2.271897368133068,28
321,1898,-1.9482525289058685,24
322,1924,-2.1114869490265846,26
323,1946,-1.7873620614409447,22
324,1968,-1.7879111543297768,22
325,1994,-2.1137605607509613,26
326,2016,-1.7892870754003525,22
327,2041,-2.0339962989091873,25
328,2069,-2.279150143265724,28
329,2092,-1.8730050027370453,23
330,2115,-1.8736580908298492,23
331,2139,-1.9558321386575699,24
332,2163,-1.9565906375646591,24
333,2186,-1.8757663443684578,23
334,2209,-1.8764223232865334,23
335,2230,-1.7138079479336739,21
336,2253,-1.8775882497429848,23
337,2277,-1.9599377885460854,24
338,2303,-2.124154895544052,26
339,2326,-1.8798427507281303,23
340,2350,-1.9622917920351028,24
341,2374,-1.9630551114678383,24
342,2397,-1.881966158747673,23
343,2420,-1.8826278001070023,23
344,2442,-1.8013829737901688,22
345,2468,-2.1296974644064903,26
346,2492,-1.9667205587029457,24
347,2516,-1.9674863517284393,24
348,2540,-1.9682524874806404,24
349,2563,-1.8869497328996658,23
350,2587,-1.969713032245636,24
351,2611,-1.970480278134346,24
352,2637,-2.135580785572529,26
353,2661,-1.972151406109333,24
354,2691,-2.46636713296175,30
355,2722,-2.5500665083527565,31
356,2750,-2.3045396506786346,28
357,2775,-2.0585959628224373,25
358,2795,-1.6474610343575478,20
359,2819,-1.977529063820839,24
360,2841,-1.8133877217769623,22
361,2868,-2.2263799011707306,27
362,2890,-1.8148397207260132,22
363,2915,-2.06305343657732,25
364,2936,-1.733600988984108,21
365,2960,-1.9818888679146767,24
366,2987,-2.2305853366851807,27
367,3010,-1.9009397327899933,23
368,3035,-2.0670237615704536,25
369,3059,-1.9851500988006592,24
370,3082,-1.9031454920768738,23
371,3105,-1.90381520986557,23
372,3129,-1.9873164296150208,24
373,3151,-1.822362095117569,22
374,3179,-2.3202985152602196,28
375,3211,-2.6532669961452484,32
376,3233,-1.8249383345246315,22
377,3267,-2.821716323494911,34
378,3290,-1.9096727818250656,23
379,3313,-1.9103416129946709,23
380,3339,-2.1603629887104034,26
381,3363,-1.9950193017721176,24
382,3389,-2.162161707878113,26
383,3413,-1.996679000556469,24
384,3439,-2.163959376513958,26
385,3471,-2.6647458896040916,32
386,3496,-2.082832969725132,25
387,3526,-2.500610686838627,30
388,3552,-2.1682521924376488,26
389,3579,-2.2526776045560837,27
390,3602,-1.9197471886873245,23
391,3626,-2.003937751054764,24
392,3650,-2.004701092839241,24
393,3677,-2.2562406733632088,27
394,3703,-2.173666901886463,26
395,3725,-1.8399699479341507,22
396,3750,-2.091612510383129,25
397,3774,-2.0087466314435005,24
398,3798,-2.0095092952251434,24
399,3824,-2.17785382270813,26
400,3849,-2.094982661306858,25
401,3872,-1.9281229376792908,23
402,3898,-2.1804599463939667,26
403,3925,-2.26534803211689,27
404,3954,-2.434349335730076,29
405,3977,-1.9315210655331612,23
406,4001,-2.016222581267357,24
407,4028,-2.269197851419449,27
408,4049,-1.7656097412109375,21
409,4071,-1.8502227142453194,22
410,4093,-1.850799597799778,22
411,4117,-2.0197359696030617,24
412,4140,-1.936284027993679,23
413,4162,-1.852712832391262,22
414,4189,-2.2746428474783897,27
415,4214,-2.1070641428232193,25
416,4235,-1.7705614194273949,21
417,4255,-1.686698004603386,20
418,4278,-1.94024758040905,23
419,4301,-1.9409158751368523,23
420,4323,-1.8571441695094109,22
421,4345,-1.8577235341072083,22
422,4367,-1.8583032488822937,22
423,4390,-1.9434023946523666,23
424,4413,-1.9440715610980988,23
425,4441,-2.3676654919981956,28
426,4466,-2.1149168834090233,25
427,4490,-2.0311128720641136,24
428,4510,-1.6931439638137817,20
429,4535,-2.1170805990695953,25
430,4559,-2.0331895500421524,24
431,4583,-2.0339490696787834,24
432,4610,-2.289136417210102,27
433,4632,-1.8659478724002838,22
434,4659,-2.290886089205742,27
435,4680,-1.7824705317616463,21
436,4703,-1.9528209641575813,23
437,4726,-1.9534890204668045,23
438,4749,-1.9541571363806725,23
439,4775,-2.209887273609638,26
440,4796,-1.7855574637651443,21
441,4820,-2.0412807390093803,24
442,4843,-1.9569287076592445,23
443,4867,-2.042735271155834,24
444,4890,-1.9583224058151245,23
445,4913,-1.9589902460575104,23
446,4936,-1.9596580490469933,23
447,4957,-1.789819486439228,21
448,4980,-1.9608717858791351,23
449,5005,-2.132162056863308,25
450,5028,-1.9623188897967339,23
451,5053,-2.1337345764040947,25
452,5076,-1.9637649208307266,23
453,5097,-1.7935690581798553,21
454,5118,-1.7940682396292686,21
455,5139,-1.7945677191019058,21
456,5162,-1.9660734683275223,23
457,5184,-1.8812079951167107,22
458,5210,-2.224044442176819,26
459,5234,-2.0537747144699097,24
460,5255,-1.7976484671235085,21
461,5285,-2.569067656993866,30
462,5310,-2.1418143659830093,25
463,5335,-2.142656520009041,25
464,5356,-1.800451286137104,21
465,5382,-2.2298846393823624,26
466,5403,-1.8017018511891365,21
467,5426,-1.9738867655396461,23
468,5450,-2.0604278296232224,24
469,5476,-2.233000263571739,26
470,5498,-1.8901541233062744,22
471,5527,-2.4925456270575523,29
472,5550,-1.977635882794857,23
473,5572,-1.892264723777771,22
474,5596,-2.0649717301130295,24
475,5617,-1.8074423000216484,21
476,5639,-1.894056685268879,22
477,5665,-2.239225223660469,26
478,5685,-1.7230684384703636,20
479,5707,-1.8958842009305954,22
480,5728,-1.8102410957217216,21
481,5749,-1.8107417076826096,21
482,5771,-1.8975139781832695,22
483,5795,-2.070698380470276,24
484,5816,-1.8124524354934692,21
485,5839,-1.985661931335926,23
486,5861,-1.8999414518475533,22
487,5882,-1.8141144067049026,21
488,5903,-1.8146158903837204,21
489,5929,-2.2474214136600494,26
490,5952,-1.9888442605733871,23
491,5976,-2.0760325491428375,24
492,6000,-2.0767796486616135,24
493,6023,-1.990939199924469,23
494,6045,-1.9049882665276527,22
495,6069,-2.0788512527942657,24
496,6091,-1.9062528014183044,22
497,6112,-1.8201384544372559,21
498,6135,-1.9940801784396172,23
499,6158,-1.9947422817349434,23
500,6180,-1.9086255058646202,22
501,6202,-1.9092059880495071,22
502,6224,-1.909786507487297,22
503,6247,-1.997224971652031,23
504,6269,-1.9109998419880867,22
505,6291,-1.911580316722393,22
506,6310,-1.6513576358556747,19
507,6333,-1.9995319992303848,23
508,6353,-1.7392401024699211,20
509,6375,-1.91367706656456,22
510,6398,-2.0012924298644066,23
511,6421,-2.001953534781933,23
512,6443,-1.9155223295092583,22
513,6463,-1.741873323917389,20
514,6485,-1.916574090719223,22
515,6510,-2.178660362958908,25
516,6536,-2.2666903734207153,26
517,6559,-2.005880169570446,23
518,6580,-1.832016907632351,21
519,6602,-1.9198035895824432,22
520,6625,-2.0076963528990746,23
521,6648,-2.0083556696772575,23
522,6669,-1.8342767432332039,21
523,6691,-1.9221710562705994,22
524,6715,-2.0975938737392426,24
525,6736,-1.8359795063734055,21
526,6758,-1.9239548817276955,22
527,6780,-1.9245342835783958,22
528,6803,-2.0126413702964783,23
529,6826,-2.013299413025379,23
530,6847,-1.838789701461792,21
531,6869,-1.9268988221883774,22
532,6889,-1.752214565873146,20
533,6910,-1.8402960300445557,21
534,6932,-1.9284771159291267,22
535,6956,-2.1044721975922585,24
536,6978,-1.9297315254807472,22
537,7000,-1.930310197174549,22
538,7022,-1.9308888465166092,22
539,7043,-1.8436533510684967,21
540,7068,-2.1955218091607094,25
541,7093,-2.196336567401886,25
542,7116,-2.021333120763302,23
543,7138,-1.9340545535087585,22
544,7161,-2.022592455148697,23
545,7186,-2.199231371283531,25
546,7210,-2.1120180413126945,24
547,7233,-2.0246969759464264,23
548,7255,-1.9372709095478058,22
549,7276,-1.8497436493635178,21
550,7299,-2.026503309607506,23
551,7321,-1.9389982670545578,22
552,7343,-1.9395746290683746,22
553,7365,-1.940150961279869,22
554,7385,-1.7642599865794182,20
555,7407,-1.9411999955773354,22
556,7428,-1.8534936979413033,21
557,7450,-1.9423016235232353,22
558,7471,-1.854545146226883,21
559,7491,-1.7666928097605705,20
560,7514,-2.0322565212845802,23
561,7536,-1.9445000290870667,22
562,7556,-1.7682133987545967,20
563,7578,-1.945549100637436,22
564,7600,-1.9461246654391289,22
565,7622,-1.946700170636177,22
566,7645,-2.0358100682497025,23
567,7667,-1.947898082435131,22
568,7689,-1.9484731405973434,22
569,7710,-1.860435239970684,21
570,7733,-2.038212150335312,23
571,7755,-1.9501950293779373,22
572,7778,-2.0394627824425697,23
573,7801,-2.0401123240590096,23
574,7823,-1.9520118162035942,22
575,7846,-2.04136161506176,23
576,7867,-1.8644046559929848,21
577,7888,-1.8649053126573563,21
578,7911,-2.0431070029735565,23
579,7931,-1.777122586965561,20
580,7952,-1.8664497211575508,21
581,7972,-1.778029702603817,20
582,7994,-1.956346794962883,22
583,8014,-1.7789813503623009,20
584,8037,-2.0463878214359283,23
585,8058,-1.8689926266670227,21
586,8079,-1.8694931268692017,21
587,8101,-1.959061287343502,22
588,8122,-1.8705402314662933,21
589,8145,-2.0492779538035393,23
590,8166,-1.8716306686401367,21
591,8189,-2.05047195404768,23
592,8211,-1.9619179517030716,22
593,8231,-1.7840451374650002,20
594,8254,-2.0522106662392616,23
595,8275,-1.8743074461817741,21
596,8298,-2.0534031838178635,23
597,8319,-1.8753958493471146,21
598,8339,-1.7865491062402725,20
599,8360,-1.8763475194573402,21
600,8380,-1.787455476820469,20
601,8401,-1.8772993236780167,21
602,8422,-1.8777988776564598,21
603,8444,-1.9677614867687225,22
604,8464,-1.7893565148115158,20
605,8485,-1.8792954161763191,21
606,8506,-1.8797948583960533,21
607,8529,-2.05941241979599,23
608,8551,-1.970466986298561,22
609,8573,-1.97103700786829,22
610,8597,-2.1508885324001312,24
611,8617,-1.7929290980100632,20
612,8639,-1.9727352261543274,22
613,8659,-1.7938770428299904,20
614,8681,-1.9737779349088669,22
615,8701,-1.7948247715830803,20
616,8723,-1.9748204052448273,22
617,8743,-1.7957723289728165,20
618,8764,-1.8860316202044487,21
619,8785,-1.88653002679348,21
620,8808,-2.066787466406822,23
621,8830,-1.977518767118454,22
622,8851,-1.888154722750187,21
623,8876,-2.248488076031208,25
624,8897,-1.8893091976642609,21
625,8919,-1.9798175618052483,22
626,8940,-1.8903482407331467,21
627,8962,-1.980905830860138,22
628,8984,-1.981472760438919,22
629,9008,-2.1622689217329025,24
630,9029,-1.8925474882125854,21
631,9050,-1.8930443450808525,21
632,9071,-1.89354108273983,21
633,9091,-1.8038278445601463,20
634,9113,-1.9847224578261375,22
635,9134,-1.8950288444757462,21
636,9154,-1.8052445277571678,20
637,9175,-1.8959762677550316,21
638,9196,-1.8964726254343987,21
639,9218,-1.9873205572366714,22
640,9238,-1.8071330860257149,20
641,9259,-1.8979591503739357,21
642,9279,-1.8080349415540695,20
643,9299,-1.8084643483161926,20
644,9321,-1.9898221790790558,22
645,9344,-2.0808795243501663,23
646,9367,-2.0815132185816765,23
647,9390,-2.082146540284157,23
648,9411,-1.9016304835677147,21
649,9433,-1.9927226901054382,22
650,9456,-2.0839105769991875,23
651,9478,-1.993890531361103,22
652,9500,-1.994453251361847,22
653,9522,-1.9950157403945923,22
654,9543,-1.9048511981964111,21
655,9565,-1.9960958138108253,22
656,9588,-2.087435521185398,23
657,9608,-1.8156563192605972,20
658,9629,-1.9069069549441338,21
659,9651,-1.9982488751411438,22
660,9671,-1.8170648738741875,20
661,9692,-1.9083857536315918,21
662,9715,-2.0907182320952415,23
663,9738,-2.091347172856331,23
664,9760,-2.0010006055235863,22
665,9782,-2.00156070291996,22
666,9803,-1.9110965430736542,21
667,9825,-2.0026366487145424,22
668,9847,-2.003196142613888,22
669,9869,-2.0037553757429123,22
670,9890,-1.913190707564354,21
671,9912,-2.0048299059271812,22
672,9937,-2.278917334973812,25
673,9959,-2.006057344377041,22
674,9979,-1.8241609409451485,20
675,10002,-2.0983360707759857,23
676,10025,-2.0989610627293587,23
677,10048,-2.099585674703121,23
678,10070,-2.008876971900463,22
679,10091,-1.918077476322651,21
680,10113,-2.0099475234746933,22
681,10135,-2.010503888130188,22
682,10160,-2.2853617072105408,25
683,10182,-2.011724554002285,22
684,10203,-1.92079446464777,21
685,10224,-1.9212838783860207,21
686,10245,-1.9217732548713684,21
687,10266,-1.9222624972462654,21
688,10287,-1.9227515757083893,21
689,10310,-2.106446549296379,23
690,10333,-2.1070672646164894,23
691,10354,-1.9243737384676933,21
692,10374,-1.8331850320100784,20
693,10396,-2.0170083940029144,22
694,10417,-1.9258363395929337,21
695,10437,-1.8345776349306107,20
696,10458,-1.9267699271440506,21
697,10479,-1.9272578209638596,21
698,10501,-2.019561991095543,22
699,10521,-1.8364335149526596,20
700,10543,-2.020581007003784,22
701,10564,-1.9292454272508621,21
702,10584,-1.8378235921263695,20
703,10604,-1.8382474407553673,20
704,10624,-1.8386712297797203,20
705,10645,-1.9310675710439682,21
706,10667,-2.0235521271824837,22
707,10688,-1.9320805296301842,21
708,10708,-1.8405231013894081,20
709,10729,-1.9330116957426071,21
710,10750,-1.933497965335846,21
711,10771,-1.933984138071537,21
712,10792,-1.9344701319932938,21
713,10813,-1.9349560216069221,21
714,10833,-1.8432610109448433,20
715,10853,-1.843684047460556,20
716,10873,-1.844107024371624,20
717,10895,-2.029020309448242,22
718,10915,-1.8450293019413948,20
719,10935,-1.8454520925879478,20
720,10957,-2.030499577522278,22
721,10978,-1.9387099668383598,21
722,10998,-1.8468353599309921,20
723,11019,-1.9396383613348007,21
724,11039,-1.8477193787693977,20
725,11061,-2.0329930186271667,22
726,11082,-1.9410892650485039,21
727,11103,-1.9415733814239502,21
728,11123,-1.8495617285370827,20
729,11146,-2.1275396794080734,23
730,11167,-1.943058006465435,21
731,11188,-1.943541519343853,21
732,11210,-2.0366161838173866,22
733,11231,-1.944546326994896,21
734,11252,-1.945029377937317,21
735,11272,-1.8528521433472633,20
736,11295,-2.1313225403428078,23
737,11315,-1.8538026884198189,20
738,11335,-1.854223608970642,20
739,11356,-1.9473942443728447,21
740,11376,-1.8551037833094597,20
741,11397,-1.9483182579278946,21
742,11417,-1.8559835851192474,20
743,11438,-1.9492418020963669,21
744,11460,-2.042586028575897,22
745,11481,-1.9502427577972412,21
746,11501,-1.8578158840537071,20
747,11521,-1.8582360744476318,20
748,11542,-1.9516064450144768,21
749,11565,-2.138039231300354,23
750,11588,-2.138644464313984,23
751,11608,-1.8601666986942291,20
752,11627,-1.7675416097044945,19
753,11647,-1.8609661012887955,20
754,11667,-1.8613856360316277,20
755,11687,-1.8618051037192345,20
756,11711,-2.234749436378479,24
757,11731,-1.8627783581614494,20
758,11751,-1.8631974533200264,20
759,11772,-1.9568145722150803,21
760,11793,-1.9572938978672028,21
761,11815,-2.051018677651882,22
762,11835,-1.8650206103920937,20
763,11856,-1.9587283954024315,21
764,11876,-1.865895040333271,20
765,11897,-1.9596463441848755,21
766,11918,-1.9601248055696487,21
767,11940,-2.053983360528946,22
768,11960,-1.867714785039425,20
769,11981,-1.9615565240383148,21
770,12001,-1.8685877546668053,20
771,12021,-1.8690055310726166,20
772,12043,-2.0564017593860626,22
773,12064,-1.9634252563118935,21
774,12085,-1.9639024138450623,21
775,12106,-1.964379444718361,21
776,12127,-1.9648562595248222,21
777,12148,-1.9653329476714134,21
778,12168,-1.872183196246624,20
779,12189,-1.9662472009658813,21
780,12209,-1.8730536848306656,20
781,12230,-1.9671609997749329,21
782,12251,-1.9676369279623032,21
783,12271,-1.874376818537712,20
784,12291,-1.8747932687401772,20
785,12313,-2.062766432762146,22
786,12334,-1.9694981947541237,21
787,12354,-1.876148909330368,20
788,12376,-2.0642571821808815,22
789,12397,-1.9709206223487854,21
790,12417,-1.8775031045079231,20
791,12437,-1.8779187127947807,20
792,12457,-1.8783342763781548,20
793,12478,-1.9727041944861412,21
794,12499,-1.9731783121824265,21
795,12520,-1.9736522883176804,21
796,12540,-1.8801039159297943,20
797,12560,-1.8805189281702042,20
798,12580,-1.8809338882565498,20
799,12601,-1.9754330515861511,21
800,12620,-1.7876944169402122,19
801,12641,-1.9763018190860748,21
802,12662,-1.97677481174469,21
803,12683,-1.9772475883364677,21
804,12702,-1.7893356531858444,19
805,12723,-1.9781154841184616,21
806,12744,-1.978587843477726,21
807,12765,-1.9790600389242172,21
808,12787,-2.0738133043050766,22
809,12809,-2.0743439346551895,22
810,12831,-2.074874334037304,22
811,12852,-1.9810509383678436,21
812,12872,-1.8871479481458664,20
813,12893,-1.9819559380412102,21
814,12913,-1.8880095779895782,20
815,12933,-1.8884225487709045,20
816,12954,-1.9832939356565475,21
817,12975,-1.9837643429636955,21
818,12996,-1.9842346236109734,21
819,13017,-1.9847047328948975,21
820,13037,-1.8906265571713448,20
821,13059,-2.0801778733730316,22
822,13081,-2.0807056352496147,22
823,13103,-2.081233114004135,22
824,13125,-2.0817603394389153,22
825,13145,-1.8929565027356148,20
826,13165,-1.8933679908514023,20
827,13190,-2.3673235923051834,25
828,13210,-1.8943351954221725,20
829,13232,-2.0842558220028877,22
830,13252,-1.8952241092920303,20
831,13272,-1.8956348225474358,20
832,13293,-1.9908643662929535,21
833,13313,-1.8964907005429268,20
834,13335,-2.0866261273622513,22
835,13355,-1.8973780572414398,20
836,13376,-1.992694191634655,21
837,13396,-1.8982327729463577,20
838,13419,-2.183493807911873,23
839,13441,-2.089097261428833,22
840,13461,-1.8996234983205795,20
841,13481,-1.9000329226255417,20
842,13501,-1.900442287325859,20
