,reward,episode_len
0,-19.72308002288143,46.166666666666664
1,-7.424559989323218,29.333333333333332
2,-13.65380000260969,35.666666666666664
3,-6.896400016732514,30.0
4,-4.96315999647292,31.166666666666668
5,-2.9987600160141787,20.333333333333332
6,-4.211079999416445,37.5
7,-4.143240017971645,36.333333333333336
