,reward,episode_len
0,-22.6068362519145,42
1,-7.052505008876324,75
2,-3.904739834368229,56
3,-3.462008059024811,48
4,-3.1997983008623123,43
5,-4.759720981121063,62
6,-4.498710684478283,59
7,-3.8177717849612236,50
8,-7.139959119260311,94
9,-2.7439157217741013,40
10,-2.4949512109160423,36
11,-4.358724497258663,62
12,-4.453007951378822,63
13,-2.68519027531147,38
14,-2.9218451902270317,41
