f0,f1,f2,f3,f4
0.0,0.6891247323134636,0.6864528347900412,0.23214135547681644,0.0
0.0,0.0,-0.0029164656812219777,0.6718875616016396,0.7406474186770201
0.9803038465645727,0.0,0.012437250927205606,-0.19303902255307287,0.03981983138877831
