rank,idx,feature,r_ft,abs_r_ft
1,1,f1,-0.17313034051242693,0.17313034051242693
2,2,f2,-0.12572508544739067,0.12572508544739067
3,3,f3,-0.07634272848753976,0.07634272848753976
4,0,f0,0.06331536563626965,0.06331536563626965
5,4,f4,-0.024708062887139604,0.024708062887139604
