f0,f1,f2,f3,f4
0.0,0.6670896517174553,0.6635276184843086,0.338707094817965,0.0
0.0,0.0,-0.006884568935021281,0.6119376508510225,0.7908760422351351
0.9727329847469531,-0.01193122707810826,0.018904977709062493,-0.23084797600047202,0.0
