f0,f1,f2,f3,f4
0.0,0.6866283042893943,0.6858951671349327,0.24101740901771745,0.0
0.0,0.0,-0.005681001317326968,0.666939103445015,0.7450905706825126
0.9780701889473807,0.0,0.03502794903391967,-0.19982474554597618,0.047136178742002766
